lowest_trade_price_next4,time_to_lowest_trade_sec
0.15,53.0
0.26,51.0
0.54,1.0
0.53,1.0
0.21,57.0
0.3909283224747276,205.0
0.78,1.0
0.54,1.0
0.01,187.0
0.76,17.0
0.35,47.0
0.61,47.0
0.2,185.0
0.45,233.0
0.4606745670009116,153.0
0.32,1.0
0.52,1.0
0.29,175.0
0.42,217.0
0.47,131.0
0.55,9.0
0.32,39.0
0.54,23.0
0.65,1.0
0.64,151.0
0.64,3.0
0.48,147.0
0.1437076613891476,149.0
0.35,13.0
0.4259607673133196,65.0
0.59,15.0
0.28,1.0
0.2871663761379043,95.0
0.01,231.0
0.73,5.0
0.46,13.0
0.13,31.0
0.18,105.0
0.48,7.0
0.15,219.0
0.34,47.0
0.08,147.0
0.07,119.0
0.66,107.0
0.1122618748429253,193.0
0.1,105.0
0.19,125.0
0.62,9.0
0.64,15.0
0.4,53.0
0.2,143.0
0.78,201.0
0.66,1.0
0.3,237.0
0.4,49.0
0.8,11.0
0.4,37.0
0.03,231.0
0.11,23.0
0.1186222222222222,17.0
0.13,167.0
0.539727626459144,205.0
0.6093126385809312,7.0
0.4155555555555555,57.0
0.3430153661943724,119.0
0.56,7.0
0.4,5.0
0.46,7.0
0.14,87.0
0.49,13.0
0.55,1.0
0.29,11.0
0.39,9.0
0.05,177.0
0.080895,107.0
0.03,213.0
0.45,19.0
0.63,117.0
0.3119866666666667,202.0
0.54,28.0
0.3269988276670574,202.0
0.33,36.0
0.57,2.0
0.5422077777777777,20.0
0.29,54.0
0.6,2.0
0.35,30.0
0.32,18.0
0.17,82.0
0.43,4.0
0.35,46.0
0.06,108.0
0.05,240.0
0.05,150.0
0.42,20.0
0.36,50.0
0.05,8.0
0.55,38.0
0.42,46.0
0.31,2.0
0.61,28.0
0.59,196.0
0.44,2.0
0.16,42.0
0.54,78.0
0.39,2.0
0.48,36.0
0.15,158.0
0.56,66.0
0.2,138.0
0.15517,234.0
0.49,2.0
0.21,66.0
0.51,26.0
0.64,72.0
0.69,50.0
0.2,24.0
0.69,6.0
0.8,2.0
0.38,2.0
0.31,218.0
0.49,58.0
0.35,240.0
0.71,34.0
0.35,216.0
0.38,24.0
0.2,232.0
0.43,18.0
0.39,4.0
0.72,4.0
0.17,176.0
0.25,8.0
0.58,16.0
0.6424434567901235,6.0
0.77,16.0
0.33,78.0
0.49,42.0
0.44,94.0
0.46,68.0
0.32,164.0
0.65,2.0
0.6626673384194617,184.0
0.57,6.0
0.13,178.0
0.15,8.0
0.53,14.0
0.13,192.0
0.25,232.0
0.55,34.0
0.34,2.0
0.48,4.0
0.2121142857142857,228.0
0.5,2.0
0.34,100.0
0.46,40.0
0.28,126.0
0.32,42.0
0.4855656949869514,28.0
0.4,24.0
0.52,30.0
0.01,206.0
0.37,46.0
0.42,2.0
0.3348142857142857,218.0
0.71,18.0
0.32,82.0
0.02,232.0
0.52488,52.0
0.2533,184.0
0.3,96.0
0.35,88.0
0.22,48.0
0.51,2.0
0.25,120.0
0.32,20.0
0.25,16.0
0.52,12.0
0.42,48.0
0.3090084303492573,124.0
0.2281,192.0
0.5615148465022647,112.0
0.25,194.0
0.12,206.0
0.3,232.0
0.39772,48.0
0.72,12.0
0.68,14.0
0.1069650008706251,202.0
0.14,98.0
0.45,40.0
0.53,56.0
0.31,46.0
0.42,50.0
0.67,96.0
0.12,202.0
0.15,172.0
0.52,8.0
0.14,94.0
0.46,14.0
0.4,30.0
0.24,32.0
0.14,224.0
0.5262222222222223,4.0
0.32,226.0
0.5914948414790271,58.0
0.3,16.0
0.26,14.0
0.66,6.0
0.55196749358426,52.0
0.0690097560975609,206.0
0.6,64.0
0.6430506406345332,12.0
0.17,198.0
0.02,178.0
0.01,176.0
0.22,226.0
0.33,36.0
0.138206976744186,8.0
0.53,14.0
0.12,230.0
0.52,28.0
0.41,4.0
0.45,220.0
0.4,234.0
0.1,158.0
0.28,124.0
0.4,22.0
0.81,4.0
0.16,206.0
0.6837037037037037,6.0
0.05,198.0
0.5,108.0
0.36,112.0
0.7084678021017629,10.0
0.33,30.0
0.56,8.0
0.45,196.0
0.25,52.0
0.21,120.0
0.37,124.0
0.46,28.0
0.22,142.0
0.43,26.0
0.36,130.0
0.35,2.0
0.7584410774410775,16.0
0.32,38.0
0.4,40.0
0.44,174.0
0.35,204.0
0.1,210.0
0.5222283950617284,198.0
0.61,12.0
0.57,6.0
0.47,2.0
0.45,4.0
0.2226205450733752,54.0
0.15,238.0
0.1609950253606979,196.0
0.15,126.0
0.0134201594169629,194.0
0.67,80.0
0.7363492063492063,2.0
0.30013,184.0
0.66,4.0
0.1500000025601647,30.0
0.5,2.0
0.35,12.0
0.6,2.0
0.6211652905436984,206.0
0.0734429333792391,42.0
0.11,134.0
0.25,84.0
0.04,226.0
0.5336,144.0
0.57,2.0
0.56,34.0
0.66,38.0
0.15,80.0
0.1,122.0
0.4230102040816326,6.0
0.12,220.0
0.02,210.0
0.28,192.0
0.2020411781789279,50.0
0.11,230.0
0.74,20.0
0.4,2.0
0.62,134.0
0.59,24.0
0.55,14.0
0.47,84.0
0.14,84.0
0.4211,6.0
0.68,4.0
0.6709950525657744,6.0
0.06,204.0
0.2653354779411764,124.0
0.28,110.0
0.7150451354062186,206.0
0.1507063563572072,216.0
0.22,146.0
0.78,26.0
0.47,66.0
0.21,118.0
0.76,170.0
0.36,2.0
0.62,2.0
0.33,86.0
0.5969348127600554,12.0
0.59,6.0
0.0753149083178315,188.0
0.04,178.0
0.44174,122.0
0.0546468511615276,196.0
0.45,172.0
0.16,32.0
0.25,202.0
0.42,2.0
0.2,148.0
0.28,20.0
0.2336156892241665,134.0
0.61,16.0
0.1,170.0
0.41,58.0
0.26,66.0
0.12,160.0
0.38,222.0
0.5,226.0
0.48,8.0
0.49,26.0
0.65,14.0
0.5661638769949396,4.0
0.5913714476560602,214.0
0.17,38.0
0.43,6.0
0.7,14.0
0.25,36.0
0.35,72.0
0.67,2.0
0.04,240.0
0.22,96.0
0.59,2.0
0.14,24.0
0.1252446635548329,240.0
0.65,152.0
0.27,20.0
0.8,8.0
0.0866320166320166,180.0
0.1,116.0
0.66,150.0
0.65,2.0
0.05,174.0
0.0535650623885918,224.0
0.12,230.0
0.6530211480362538,92.0
0.53,6.0
0.54,100.0
0.77,2.0
0.15,128.0
0.6906938020351526,2.0
0.16,190.0
0.52,40.0
0.25,56.0
0.6903034862448065,2.0
0.09,96.0
0.85,2.0
0.5,2.0
0.07,240.0
0.56,34.0
0.46,28.0
0.25,168.0
0.25,62.0
0.21,102.0
0.42,64.0
0.6209951329239985,46.0
0.71,122.0
0.563076923076923,2.0
0.32,30.0
0.57,40.0
0.3,224.0
0.25,74.0
0.06,168.0
0.6652432098765432,140.0
0.18,152.0
0.76,14.0
0.63,26.0
0.41,2.0
0.6463318518518518,10.0
0.16,70.0
0.2128171357762436,116.0
0.2698517786561265,76.0
0.19,196.0
0.13,26.0
0.2798431372549019,18.0
0.38,100.0
0.6,6.0
0.51,180.0
0.46,8.0
0.14,66.0
0.4590407407407407,84.0
0.37,66.0
0.03,74.0
0.08,160.0
0.43,6.0
0.59,12.0
0.2288888888888889,2.0
0.3732725490196078,40.0
0.31,24.0
0.65,46.0
0.63,74.0
0.57,40.0
0.7309950435839705,14.0
0.6,114.0
0.1,200.0
0.02,118.0
0.05,152.0
0.11,106.0
0.02,238.0
0.2068250950570342,198.0
0.62,216.0
0.35,42.0
0.28,4.0
0.5502439024390244,36.0
0.35,54.0
0.62,2.0
0.3,234.0
0.47,182.0
0.06,122.0
0.29,26.0
0.2,178.0
0.42,28.0
0.49,40.0
0.31,68.0
0.35,2.0
0.75,4.0
0.18,146.0
0.56,2.0
0.5,10.0
0.64,6.0
0.344390243902439,90.0
0.31,106.0
0.33,32.0
0.19,78.0
0.64,22.0
0.3,152.0
0.63,194.0
0.1,40.0
0.1,44.0
0.27,128.0
0.73,2.0
0.38,24.0
0.31,72.0
0.22,4.0
0.55,60.0
0.46,24.0
0.17,184.0
0.55,2.0
0.27,208.0
0.89,6.0
0.1,158.0
0.1272503582538184,210.0
0.9,2.0
0.25,50.0
0.2727169992786727,136.0
0.06,154.0
0.25,176.0
0.2322529411764705,154.0
0.62,20.0
0.4,34.0
0.4999800399201596,10.0
0.2,132.0
0.28,4.0
0.23,132.0
0.31,188.0
0.14,96.0
0.8821691973969631,184.0
0.55,84.0
0.3974436090225564,6.0
0.1,176.0
0.1838846153846154,208.0
0.33,138.0
0.1709950642372057,128.0
0.56,22.0
0.38,60.0
0.56,36.0
0.6,72.0
0.2305882352941176,74.0
0.5164,126.0
0.2233333333333333,8.0
0.61,10.0
0.49,56.0
0.17,52.0
0.45,64.0
0.58,70.0
0.34,74.0
0.04,190.0
0.48,2.0
0.13,4.0
0.52,86.0
0.36,92.0
0.41,6.0
0.74,24.0
0.3506390116619628,234.0
0.62,88.0
0.47,4.0
0.57,6.0
0.5236333333333333,158.0
0.1414705882352941,60.0
0.4,152.0
0.4,96.0
0.71,6.0
0.03,92.0
0.03,236.0
0.61,54.0
0.4444117647058823,84.0
0.7,56.0
0.6393329732839239,10.0
0.4023308641975309,204.0
0.44,142.0
0.2,126.0
0.1,130.0
0.61,18.0
0.35082,64.0
0.14,140.0
0.83,4.0
0.22,6.0
0.5,158.0
0.74,32.0
0.35,138.0
0.2833672654690619,182.0
0.75,10.0
0.25,102.0
0.28,22.0
0.81,64.0
0.44,10.0
0.59,2.0
0.44,4.0
0.58,6.0
0.42,26.0
0.54,70.0
0.4,84.0
0.56,154.0
0.45,26.0
0.26,116.0
0.2268354430379746,170.0
0.4,228.0
0.05,104.0
0.33,38.0
0.72,4.0
0.34,32.0
0.3666411764705882,42.0
0.4477066666666666,8.0
0.51,4.0
0.7,18.0
0.39,86.0
0.34,4.0
0.9,4.0
0.41,100.0
0.4062384243775548,74.0
0.56,114.0
0.29,196.0
0.63,4.0
0.131088,160.0
0.45,2.0
0.5,100.0
0.39,18.0
0.56,46.0
0.83,6.0
0.656461787302871,10.0
0.50625,196.0
0.1442857142857143,234.0
0.32,12.0
0.64,2.0
0.4261013888888889,164.0
0.22,68.0
0.48,210.0
0.4947574074074074,12.0
0.13,74.0
0.38,4.0
0.54,146.0
0.56,4.0
0.26,98.0
0.26,72.0
0.7886936700901278,56.0
0.33,160.0
0.77,36.0
0.44,14.0
0.528310977644311,2.0
0.47,6.0
0.23,56.0
0.28,30.0
0.52,10.0
0.56,4.0
0.05,210.0
0.07,164.0
0.2769230769230769,214.0
0.33,30.0
0.6024419845292078,68.0
0.82,4.0
0.12,152.0
0.51,94.0
0.06,186.0
0.6984388985647831,84.0
0.13,58.0
0.43,172.0
0.25,40.0
0.06,188.0
0.56,228.0
0.38,156.0
0.5375,130.0
0.2,122.0
0.38,2.0
0.524792832018061,156.0
0.52,2.0
0.45,8.0
0.38,28.0
0.32,240.0
0.4,2.0
0.3161538461538462,94.0
0.66,126.0
0.37,24.0
0.8045998160073597,34.0
0.0995416514071611,104.0
0.39,32.0
0.36,4.0
0.76,54.0
0.57,4.0
0.5620090534979424,40.0
0.5748846539618857,118.0
0.77,4.0
0.24,64.0
0.3592866520787746,188.0
0.32,4.0
0.22,48.0
0.62,24.0
0.65,82.0
0.56,50.0
0.565,72.0
0.16,2.0
0.39,20.0
0.25,72.0
0.02,220.0
0.703125,28.0
0.57,106.0
0.41,8.0
0.55,6.0
0.73,4.0
0.67,46.0
0.4,8.0
0.57,18.0
0.78,36.0
0.41,140.0
0.4622727272727273,90.0
0.09,192.0
0.37,22.0
0.06,236.0
0.04,234.0
0.2122669753086419,34.0
0.32,24.0
0.5554776234567901,10.0
0.12,62.0
0.27,8.0
0.22,230.0
0.6409950464910006,12.0
0.3483072702331962,8.0
0.28,102.0
0.483125,54.0
0.6,54.0
0.38,4.0
0.5,54.0
0.7,126.0
0.8299657064471879,12.0
0.54,4.0
0.53,18.0
0.27,38.0
0.48,2.0
0.18,30.0
0.39,158.0
0.63,14.0
0.1576470588235294,76.0
0.19,66.0
0.6117097393689986,18.0
0.64,228.0
0.19,8.0
0.6040453074433657,4.0
0.09,116.0
0.26,18.0
0.38,4.0
0.65,10.0
0.348295396090535,68.0
0.14,156.0
0.08,118.0
0.67,40.0
0.58,40.0
0.14,100.0
0.36,186.0
0.56,12.0
0.4,18.0
0.104,104.0
0.24,140.0
0.84,4.0
0.58,4.0
0.377415,42.0
0.64,68.0
0.41,14.0
0.45,6.0
0.29,4.0
0.22,2.0
0.67,26.0
0.54,100.0
0.0765176908752327,206.0
0.737973479652492,2.0
0.5562968449931412,8.0
0.59,2.0
0.6361297786720322,92.0
0.33,58.0
0.17,54.0
0.59,68.0
0.44,2.0
0.3628827160493827,84.0
0.29,120.0
0.23,156.0
0.41,28.0
0.4,98.0
0.52,14.0
0.36,18.0
0.32,42.0
0.5018247809762203,60.0
0.6086047979797979,20.0
0.41,6.0
0.78,10.0
0.19,98.0
0.37,86.0
0.55,6.0
0.19,76.0
0.25,6.0
0.48,4.0
0.27,36.0
0.69,4.0
0.55,166.0
0.19,166.0
0.76,34.0
0.31,12.0
0.6193506493506493,8.0
0.3,16.0
0.21,204.0
0.8,30.0
0.55,76.0
0.37,74.0
0.41,16.0
0.4736501377410468,68.0
0.19,144.0
0.49,90.0
0.46,2.0
0.42,30.0
0.63,2.0
0.45,8.0
0.34,60.0
0.06,90.0
0.6,90.0
0.91,4.0
0.1128300859910743,168.0
0.29,68.0
0.41,8.0
0.56,38.0
0.67,2.0
0.63,10.0
0.2477714285714285,138.0
0.3,6.0
0.7362695058517555,4.0
0.23,62.0
0.64,56.0
0.4,68.0
0.59,4.0
0.4873529411764706,4.0
0.265575,206.0
0.1016216216216216,34.0
0.83,2.0
0.16,14.0
0.42,218.0
0.1127619047619047,116.0
0.54,8.0
0.36,62.0
0.03,234.0
0.84,2.0
0.32,186.0
0.41,4.0
0.06,62.0
0.66,2.0
0.4423793103448276,2.0
0.66,18.0
0.36,2.0
0.25,106.0
0.27,48.0
0.3409950250746275,54.0
0.82,22.0
0.34,26.0
0.1214537075827398,238.0
0.29,144.0
0.7,32.0
0.23,114.0
0.6,48.0
0.45,72.0
0.53,34.0
0.49,202.0
0.5,62.0
0.2543277777777777,28.0
0.35,4.0
0.55,76.0
0.3,52.0
0.39,30.0
0.54,2.0
0.35,218.0
0.15,86.0
0.4,114.0
0.23,48.0
0.45,128.0
0.06,168.0
0.38,2.0
0.1314,106.0
0.12,118.0
0.15,68.0
0.4547485139460448,114.0
0.19,228.0
0.0966666666666666,198.0
0.11,102.0
0.4568587105624143,28.0
0.83,66.0
0.45,162.0
0.09,136.0
0.18,104.0
0.53,70.0
0.15,98.0
0.47,22.0
0.4,46.0
0.23,216.0
0.51,236.0
0.56,14.0
0.65,4.0
0.03,218.0
0.31,74.0
0.72,2.0
0.2786666666666667,48.0
0.69,2.0
0.7,22.0
0.08,124.0
0.6762473684210526,12.0
0.51,2.0
0.61,8.0
0.14,100.0
0.61,104.0
0.486,124.0
0.22,60.0
0.51,58.0
0.63,96.0
0.17,58.0
0.3117647058823529,56.0
0.54,10.0
0.01,222.0
0.6095946639302207,130.0
0.6,2.0
0.1,220.0
0.62,26.0
0.13,214.0
0.28,2.0
0.04,232.0
0.47,60.0
0.86,6.0
0.5,10.0
0.61,14.0
0.56,84.0
0.26,4.0
0.4,70.0
0.33,4.0
0.12,128.0
0.27,48.0
0.28,136.0
0.5028222222222222,160.0
0.11,216.0
0.4098490028490028,2.0
0.0943046511627907,32.0
0.1,88.0
0.51,12.0
0.14,28.0
0.09,216.0
0.18,180.0
0.13,76.0
0.55,18.0
0.25,230.0
0.4,28.0
0.11,238.0
0.46,122.0
0.58,56.0
0.03,240.0
0.706856403622251,2.0
0.35,144.0
0.36,186.0
0.27,26.0
0.2,110.0
0.62,124.0
0.11,94.0
0.29,36.0
0.7307473684210526,158.0
0.47,54.0
0.08,192.0
0.2,112.0
0.74,22.0
0.3195640146066172,150.0
0.28,98.0
0.5837371338083928,2.0
0.62,2.0
0.25,132.0
0.58,4.0
0.55,2.0
0.59,132.0
0.0437867650735551,160.0
0.15,94.0
0.01,190.0
0.7467175925925926,8.0
0.04,210.0
0.04,214.0
0.84,8.0
0.4467927536231884,82.0
0.67,2.0
0.06,130.0
0.68,2.0
0.5358748221906117,22.0
0.6147260273972602,202.0
0.62,58.0
0.7726942266571633,8.0
0.08,224.0
0.41,140.0
0.2,2.0
0.58,88.0
0.79,10.0
0.42,42.0
0.25,28.0
0.2,92.0
0.59,12.0
0.5,6.0
0.02,236.0
0.1,238.0
0.63,66.0
0.53,152.0
0.1637330633857654,74.0
0.03,204.0
0.0601698715770877,180.0
0.74,6.0
0.39,6.0
0.44,6.0
0.77,4.0
0.3,62.0
0.29,10.0
0.47,48.0
0.67,24.0
0.5,72.0
0.4265266729710185,64.0
0.43,12.0
0.8190421455938698,10.0
0.1797927842559889,92.0
0.82,2.0
0.57,76.0
0.73,56.0
0.88,16.0
0.15134,132.0
0.6194831058402327,38.0
0.205,168.0
0.52,8.0
0.2991743119266055,60.0
0.02,178.0
0.73,10.0
0.7213267350181075,8.0
0.65,44.0
0.1703635333171403,92.0
0.07,2.0
0.0538994310318314,148.0
0.5496775039328788,22.0
0.72626,40.0
0.9243415028901734,20.0
0.64,4.0
0.52,2.0
0.2145454545454545,26.0
0.01,170.0
0.52,112.0
0.51,24.0
0.41,2.0
0.16,100.0
0.72,2.0
0.12,120.0
0.66,2.0
0.49,4.0
0.45,4.0
0.04,204.0
0.11,46.0
0.136976198850979,100.0
0.71,8.0
0.1,66.0
0.59,182.0
0.14,46.0
0.75,6.0
0.15,102.0
0.53,204.0
0.17,2.0
0.41,6.0
0.5379463620561212,4.0
0.55,116.0
0.41,64.0
0.1,126.0
0.58,62.0
0.1870944407911376,48.0
0.71,2.0
0.62,4.0
0.51,2.0
0.51,40.0
0.54,206.0
0.34,38.0
0.13,8.0
0.81,142.0
0.3877666666666666,68.0
0.67,8.0
0.6,116.0
0.74,10.0
0.16,8.0
0.37,20.0
0.07,224.0
0.67,26.0
0.32606,20.0
0.14,88.0
0.55,26.0
0.69,8.0
0.08,112.0
0.11,214.0
0.64,30.0
0.91,20.0
0.41,32.0
0.5751727153476169,8.0
0.66,2.0
0.17,110.0
0.21,82.0
0.44,230.0
0.1,226.0
0.36,12.0
0.31,4.0
0.33184,16.0
0.35,70.0
0.43,18.0
0.2,70.0
0.1,234.0
0.6,10.0
0.2,38.0
0.56,24.0
0.06,192.0
0.58,4.0
0.07,84.0
0.51,4.0
0.53,40.0
0.33,4.0
0.22,14.0
0.71,2.0
0.65,10.0
0.298168707134158,2.0
0.14,194.0
0.1344566772595147,74.0
0.31,4.0
0.25,112.0
0.04,182.0
0.37,240.0
0.26,140.0
0.51,8.0
0.46,6.0
0.33,4.0
0.24,2.0
0.66,30.0
0.37,40.0
0.2,38.0
0.61,4.0
0.18,204.0
0.59,4.0
0.4,14.0
0.05,236.0
0.71,70.0
0.49,2.0
0.38,58.0
0.21,132.0
0.59,6.0
0.65,14.0
0.28,60.0
0.21,224.0
0.21,228.0
0.25,74.0
0.37,8.0
0.2,122.0
0.68,26.0
0.158,146.0
0.54,18.0
0.1036849870896348,184.0
0.06,142.0
0.05232450023245,168.0
0.26,68.0
0.4250813008130081,10.0
0.81,14.0
0.08,194.0
0.13,132.0
0.32,164.0
0.45,106.0
0.22,138.0
0.69,4.0
0.44,2.0
0.33,160.0
0.4951282051282051,6.0
0.1,92.0
0.3,90.0
0.21,48.0
0.05,240.0
0.59,28.0
0.6571157684630738,74.0
0.54,10.0
0.6,6.0
0.27,112.0
0.62,2.0
0.54,6.0
0.74,190.0
0.29,154.0
0.13,22.0
0.32,4.0
0.52,8.0
0.13,172.0
0.47,2.0
0.13,148.0
0.48,16.0
0.27,74.0
0.67,6.0
0.647374358974359,54.0
0.2730264357338195,78.0
0.3,96.0
0.15,56.0
0.01,218.0
0.3,108.0
0.08,58.0
0.6908395061728395,6.0
0.1,162.0
0.06,234.0
0.67,8.0
0.41,6.0
0.4451033999298983,108.0
0.46,2.0
0.11,146.0
0.59,12.0
0.72,136.0
0.53776,26.0
0.2576190476190476,14.0
0.2137,30.0
0.33,136.0
0.26,4.0
0.09,240.0
0.65,6.0
0.21,62.0
0.26,40.0
0.24,34.0
0.1433918032786885,22.0
0.74,26.0
0.8338109756097561,6.0
0.35,36.0
0.03,222.0
0.55,192.0
0.73,2.0
0.7364044943820225,2.0
0.43,18.0
0.47,6.0
0.13,16.0
0.1451612903225806,136.0
0.49,2.0
0.6,8.0
0.48,6.0
0.05,236.0
0.55,16.0
0.7,2.0
0.61,16.0
0.56,164.0
0.29,184.0
0.052873644859813,188.0
0.04,190.0
0.39,20.0
0.2590428571428571,110.0
0.658896797153025,8.0
0.33,170.0
0.5,4.0
0.4047619047619047,8.0
0.38,10.0
0.32,6.0
0.0628839122486288,238.0
0.27,12.0
0.54,146.0
0.44,4.0
0.36,34.0
0.85,4.0
0.35888,238.0
0.49,74.0
0.35,102.0
0.56,92.0
0.4141637295738545,224.0
0.42,62.0
0.32,148.0
0.22,110.0
0.52,8.0
0.5,16.0
0.32,44.0
0.14,8.0
0.17,178.0
0.5702761904761905,112.0
0.1854619218731888,54.0
0.63,112.0
0.22,104.0
0.1565581417950337,230.0
0.72,18.0
0.62,12.0
0.24,228.0
0.6,26.0
0.74,14.0
0.40626,88.0
0.644,94.0
0.42,2.0
0.54,66.0
0.4339120756816917,176.0
0.56,12.0
0.49,38.0
0.37,4.0
0.45254,172.0
0.15,56.0
0.321,46.0
0.1771489848441521,174.0
0.03,204.0
0.33,64.0
0.4,114.0
0.01,192.0
0.32,64.0
0.11,176.0
0.17,198.0
0.56,80.0
0.56,68.0
0.38,58.0
0.5,212.0
0.64,22.0
0.21,202.0
0.13,46.0
0.75,74.0
0.55,36.0
0.5183544303797468,6.0
0.76,4.0
0.25,32.0
0.38,14.0
0.34,16.0
0.4,72.0
0.2,58.0
0.55,50.0
0.02,216.0
0.15,192.0
0.5,104.0
0.45,14.0
0.42,36.0
0.63,14.0
0.55,24.0
0.06,156.0
0.46,10.0
0.47,28.0
0.6357892069926526,32.0
0.55,10.0
0.69,128.0
0.27,32.0
0.50491,18.0
0.49,22.0
0.35,26.0
0.3087393269713712,136.0
0.47,36.0
0.09,148.0
0.51,56.0
0.4,2.0
0.31,62.0
0.27,4.0
0.11,234.0
0.51,234.0
0.3960270602706027,28.0
0.58,10.0
0.8,4.0
0.12,62.0
0.31,174.0
0.46,24.0
0.49,6.0
0.5,16.0
0.54,48.0
0.11,144.0
0.15,38.0
0.45,154.0
0.08,178.0
0.64,6.0
0.09,162.0
0.03,226.0
0.32,104.0
0.1,98.0
0.1130294608115619,228.0
0.11,68.0
0.36,152.0
0.21,4.0
0.1086427457098283,230.0
0.11,176.0
0.2390310344827586,222.0
0.1698343685300207,240.0
0.62,74.0
0.14,140.0
0.59,4.0
0.26,98.0
0.75,12.0
0.45,188.0
0.5538431975403536,80.0
0.63,28.0
0.27,28.0
0.11,240.0
0.1248614072494669,204.0
0.55,56.0
0.2,238.0
0.61,96.0
0.31,90.0
0.5564763140817651,166.0
0.6198269085608683,4.0
0.52,52.0
0.45,46.0
0.6359285555802086,14.0
0.4,54.0
0.02,218.0
0.63,20.0
0.32,220.0
0.65,14.0
0.43,164.0
0.37,2.0
0.64,4.0
0.49,142.0
0.2,54.0
0.757644613785937,6.0
0.63,2.0
0.67,110.0
0.33,54.0
0.53,6.0
0.39,2.0
0.4,8.0
0.48,16.0
0.0666334196891191,166.0
0.73,2.0
0.28,104.0
0.5831102110424217,58.0
0.5772925925925926,8.0
0.1,54.0
0.22,96.0
0.5300763358778626,4.0
0.34,38.0
0.19,132.0
0.2660622332369544,172.0
0.56,92.0
0.23,120.0
0.339,4.0
0.44,20.0
0.11,188.0
0.02,118.0
0.27,34.0
0.31,62.0
0.48,202.0
0.5298287220026351,198.0
0.65,2.0
0.3873921706042764,12.0
0.07,118.0
0.6783022922636103,98.0
0.2,158.0
0.58,28.0
0.19,194.0
0.0575282758620689,182.0
0.48,160.0
0.42,6.0
0.79,30.0
0.5585,8.0
0.323125,18.0
0.02,174.0
0.34,20.0
0.55,40.0
0.09,144.0
0.2709950401958948,56.0
0.4,4.0
0.5309951185970712,18.0
0.78,114.0
0.52,82.0
0.19,74.0
0.33,30.0
0.12,96.0
0.2633717421124829,144.0
0.5,8.0
0.69,2.0
0.7409962999471421,34.0
0.71,4.0
0.5,130.0
0.13,62.0
0.1944140452903339,162.0
0.3955376825195888,96.0
0.73,4.0
0.7218334857204324,2.0
0.43,72.0
0.24,64.0
0.14,44.0
0.0649,126.0
0.4411111111111111,2.0
0.77,10.0
0.88,2.0
0.66,126.0
0.16,28.0
0.38,6.0
0.46,2.0
0.36,180.0
0.56,94.0
0.31,92.0
0.49,18.0
0.64,2.0
0.8731331592689295,24.0
0.46,8.0
0.4149272727272727,146.0
0.36,216.0
0.53,4.0
0.3,2.0
0.2,54.0
0.1,82.0
0.12,202.0
0.16,10.0
0.31,64.0
0.34,106.0
0.52,8.0
0.35,82.0
0.63,8.0
0.44,18.0
0.29,28.0
0.52,2.0
0.58,4.0
0.81,2.0
0.59,168.0
0.62,26.0
0.51,142.0
0.2,48.0
0.54,52.0
0.02,210.0
0.56,22.0
0.24,190.0
0.47,74.0
0.5,22.0
0.3,136.0
0.27,26.0
0.51,4.0
0.33,90.0
0.48,6.0
0.35,98.0
0.7,8.0
0.5,8.0
0.56,38.0
0.36,6.0
0.15,56.0
0.63,4.0
0.07,200.0
0.23,122.0
0.25,186.0
0.6246349942062572,14.0
0.83,12.0
0.1960469415191575,176.0
0.54,96.0
0.22,62.0
0.07,194.0
0.57,40.0
0.7834873075322514,2.0
0.61,2.0
0.22,168.0
0.38,176.0
0.24,8.0
0.51,62.0
0.24,4.0
0.65,8.0
0.25,64.0
0.28,2.0
0.23,64.0
0.31,58.0
0.31,8.0
0.8204751215862327,6.0
0.65,16.0
0.4,54.0
0.16,42.0
0.17,172.0
0.7191304347826087,30.0
0.5404088001248245,116.0
0.75,2.0
0.2383333333333333,6.0
0.23,90.0
0.46,104.0
0.4605652403592182,2.0
0.44,8.0
0.2547632311977716,98.0
0.43,72.0
0.45,14.0
0.35,18.0
0.2336767676767676,238.0
0.63221,2.0
0.22524,104.0
0.81,4.0
0.61,118.0
0.7385074291582426,8.0
0.41,94.0
0.11,92.0
0.49,26.0
0.45,16.0
0.26,114.0
0.41,12.0
0.44,2.0
0.5,2.0
0.17,12.0
0.22,44.0
0.15,138.0
0.31,20.0
0.69,14.0
0.1,156.0
0.37116,86.0
0.75,6.0
0.35,162.0
0.62,92.0
0.09,94.0
0.58,10.0
0.6480315789473684,62.0
0.44,102.0
0.04,160.0
0.15,8.0
0.2161877394636015,212.0
0.15,106.0
0.92,2.0
0.17,78.0
0.15,38.0
0.59,4.0
0.54,120.0
0.46,8.0
0.39,46.0
0.78,16.0
0.04,154.0
0.41,18.0
0.372,188.0
0.42,228.0
0.48,8.0
0.360337181778658,220.0
0.35,92.0
0.02,226.0
0.1,4.0
0.63,6.0
0.27,34.0
0.53,10.0
0.31,6.0
0.42,14.0
0.28,186.0
0.55,14.0
0.25,234.0
0.52,2.0
0.0840376850605652,198.0
0.26,48.0
0.3510526315789474,10.0
0.24,74.0
0.12,164.0
0.16,98.0
0.03,202.0
0.53,4.0
0.73,2.0
0.24,154.0
0.02,76.0
0.65,4.0
0.1310728132387706,222.0
0.1,46.0
0.41,222.0
0.45,78.0
0.52,20.0
0.52,4.0
0.73,10.0
0.7373746312684366,10.0
0.64,28.0
0.52,30.0
0.51,2.0
0.06,162.0
0.5593447293447293,16.0
0.18,92.0
