step,thresholds,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count,regime,constraint_satisfied,objective,hard_constraint
set_weekday,"{""weekday"": {""t_down"": 0.415, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7063470808784146,0.6910438144329897,0.699677567941041,0.6953606911870154,0.6501071237279057,0.6945971563981043,0.588436018957346,0.411563981042654,0.5675,0.4225,5275.0,3104.0,2171.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2749062667380825,0.464457110043722,0.5918873041091006,3104.0,2171.0,5275.0,0.7063470808784146,0.6945971563981043,4825.0,0.7550259067357513,0.9947845182541861,3643.0,2643.0,0.6174801362088536,0.024509803921568627,1632.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.425, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7214783074450991,0.6910438144329897,0.6957092819614711,0.6933765481972304,0.6501071237279057,0.6930215293244246,0.5760950259836675,0.4239049740163326,0.5675,0.4275,5388.0,3104.0,2284.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2785216925549009,0.4706148185566399,0.591825164811252,3104.0,2284.0,5388.0,0.7214783074450991,0.6930215293244246,4825.0,0.7695336787564767,0.9940748720711016,3713.0,2643.0,0.6337495270525918,0.025671641791044777,1675.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.43, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7297803963577932,0.6910438144329897,0.6947996589940324,0.692921736713511,0.6501071237279057,0.6926605504587156,0.5695412844036697,0.43045871559633025,0.5675,0.43,5450.0,3104.0,2346.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2811997857525441,0.47359297429609803,0.5937583558339137,3104.0,2346.0,5450.0,0.7297803963577932,0.6926605504587156,4825.0,0.7769948186528497,0.9938650306748467,3749.0,2643.0,0.6435868331441543,0.02880658436213992,1701.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.435, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7382163899303695,0.6910438144329897,0.6899128268991283,0.690478320666059,0.6501071237279057,0.6905496100126972,0.5630328314892074,0.43696716851079265,0.5675,0.4325,5513.0,3104.0,2409.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2813336904124263,0.4779553846950274,0.5886191460986238,3104.0,2409.0,5513.0,0.7382163899303695,0.6905496100126972,4825.0,0.7836269430051813,0.9933879925945517,3781.0,2643.0,0.6553159288687098,0.029445727482678985,1732.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.445, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7546866630958757,0.6910438144329897,0.6832543443917851,0.6871490794123873,0.6501071237279057,0.6875443577004968,0.5507452093683464,0.44925479063165363,0.5675,0.4375,5636.0,3104.0,2532.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2830744509908945,0.48559870886616924,0.5829390519835786,3104.0,2532.0,5636.0,0.7546866630958757,0.6875443577004968,4825.0,0.7987564766839378,0.991437467566165,3854.0,2643.0,0.674233825198638,0.030303030303030304,1782.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.455, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7735672201392608,0.6910438144329897,0.6771417882528994,0.6840928013429446,0.6501071237279057,0.684611389994807,0.537303098494028,0.462696901505972,0.5675,0.4425,5777.0,3104.0,2673.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28561863952865557,0.49393753684580666,0.5782484995017045,3104.0,2673.0,5777.0,0.7735672201392608,0.684611389994807,4825.0,0.815958549222798,0.9900939801879604,3937.0,2643.0,0.6961785849413545,0.03097826086956522,1840.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.465, ""t_up"": 0.56}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.786689876807713,0.6910438144329897,0.6723204619271022,0.681682138180046,0.6501071237279057,0.6822127659574468,0.5283404255319148,0.4716595744680851,0.5675,0.4475,5875.0,3104.0,2771.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.28668987680771296,0.5,0.5733797536154259,3104.0,2771.0,5875.0,0.786689876807713,0.6822127659574468,4825.0,0.8267357512953368,0.988718977187265,3989.0,2643.0,0.7135830495648884,0.033934252386002124,1886.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.4, ""t_up"": 0.57}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6689876807712909,0.6996986943421493,0.7117969138875062,0.7057478041148277,0.6501071237279057,0.7045636509207366,0.5978783026421137,0.40212169735788633,0.5725,0.41500000000000004,4996.0,2987.0,2009.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27370112479914305,0.4445708919689569,0.6156523734312656,2987.0,2009.0,4996.0,0.6689876807712909,0.7045636509207366,4825.0,0.7255958549222798,0.9965724078834619,3501.0,2643.0,0.5656451002648506,0.02073578595317726,1495.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.415, ""t_up"": 0.57}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.6906802356722014,0.6996986943421493,0.699677567941041,0.6996881311415951,0.6501071237279057,0.6996898022489337,0.5791004265219077,0.42089957347809226,0.5725,0.4225,5158.0,2987.0,2171.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27584359935725766,0.4554320126621227,0.6056745939857797,2987.0,2171.0,5158.0,0.6906802356722014,0.6996898022489337,4825.0,0.743419689119171,0.995260663507109,3587.0,2643.0,0.5944003026863413,0.024824952259707194,1571.0,weekend,,,
set_weekday,"{""weekday"": {""t_down"": 0.425, ""t_up"": 0.57}, ""weekend"": {""t_down"": 0.43, ""t_up"": 0.575}}",7468.0,0.7058114622388859,0.6996986943421493,0.6957092819614711,0.6977039881518101,0.6501071237279057,0.6979700246632518,0.5666856383987858,0.43331436160121417,0.5725,0.4275,5271.0,2987.0,2284.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.27945902517407606,0.46171010226375264,0.6052694619500325,2987.0,2284.0,5271.0,0.7058114622388859,0.6979700246632518,4825.0,0.7579274611398964,0.9945310363686082,3657.0,2643.0,0.6106696935300795,0.026022304832713755,1614.0,weekend,,,
