t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,utility,downside_risk,selection_score,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.51,0.41,7468.0,0.8650241028387788,0.657908294693457,0.6830876648564779,0.6704979797749675,0.6491697911087306,0.6679566563467493,0.29057311194429575,0.5359342267920958,0.5421805464516775,0.6009287925696595,0.3990712074303406,0.51,0.41,6460.0,3882.0,2578.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.415,7468.0,0.873326191751473,0.657908294693457,0.6806818181818182,0.6692950564376376,0.6491697911087306,0.6671266482674026,0.2919121585431173,0.5391725295340795,0.5414076989333456,0.5952161913523459,0.4047838086476541,0.51,0.415,6522.0,3882.0,2640.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.42,7468.0,0.8836368505623996,0.657908294693457,0.6768494663231506,0.6673788805083039,0.6491697911087306,0.6657069252917108,0.29284949116229236,0.543501315269847,0.5388202069334337,0.5882709501439612,0.4117290498560388,0.51,0.42,6599.0,3882.0,2717.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.425,7468.0,0.8900642742367434,0.657908294693457,0.6741410488245931,0.666024671759025,0.6491697911087306,0.66466074921017,0.2931173004820568,0.5463272708526852,0.5365232821429019,0.5840228674590041,0.41597713254099594,0.51,0.425,6647.0,3882.0,2765.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.43,7468.0,0.8967595072308516,0.657908294693457,0.6731793960923623,0.6655438453929097,0.6491697911087306,0.6643273107361505,0.2947241564006427,0.5486507772846991,0.5371798758023231,0.5796625354636404,0.42033746453635956,0.51,0.43,6697.0,3882.0,2815.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.435,7468.0,0.9050615961435458,0.657908294693457,0.6694473409801877,0.6636778178368223,0.6491697911087306,0.6628199437786655,0.29472415640064276,0.5524207815347387,0.5335138833514523,0.5743453173546382,0.4256546826453617,0.51,0.435,6759.0,3882.0,2877.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.44,7468.0,0.9138993036957687,0.657908294693457,0.6676860346585117,0.6627971646759844,0.6491697911087306,0.6621245421245421,0.29633101231922865,0.5556834941657616,0.5332730149994926,0.5687912087912088,0.4312087912087912,0.51,0.44,6825.0,3882.0,2943.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.445,7468.0,0.9204606320299946,0.657908294693457,0.6664438502673797,0.6621760724804184,0.6491697911087306,0.661623508874018,0.2975361542581681,0.5580880207332113,0.5331348160228697,0.5647366889729415,0.4352633110270585,0.51,0.445,6874.0,3882.0,2992.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.45,7468.0,0.9268880557043385,0.657908294693457,0.6648026315789474,0.6613554631362022,0.6491697911087306,0.6609361456226525,0.29833958221746126,0.560601673867853,0.5321774731050606,0.5608205720889916,0.4391794279110084,0.51,0.45,6922.0,3882.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.455,7468.0,0.9330476700589181,0.657908294693457,0.6607258587167855,0.6593170767051213,0.6491697911087306,0.6591561423650976,0.2970005356186395,0.5639357828867922,0.5266566595549074,0.5571182548794489,0.4428817451205511,0.51,0.455,6968.0,3882.0,3086.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.46,7468.0,0.938671665773969,0.657908294693457,0.657928388746803,0.65791834172013,0.6491697911087306,0.6579172610556349,0.296464916979111,0.5666598401134749,0.5231796855759943,0.5537803138373751,0.4462196861626248,0.51,0.46,7010.0,3882.0,3128.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.465,7468.0,0.9440278521692554,0.657908294693457,0.6556186868686869,0.656763490781072,0.6491697911087306,0.6568794326241135,0.29619710765934665,0.5691356360789178,0.5204332480390934,0.5506382978723404,0.4493617021276596,0.51,0.465,7050.0,3882.0,3168.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.47,7468.0,0.9500535618639528,0.657908294693457,0.6511048863990041,0.6545065905462306,0.6491697911087306,0.6548273431994363,0.29418853776111414,0.5726539199651212,0.5137283226473546,0.5471458773784356,0.4528541226215645,0.51,0.47,7095.0,3882.0,3213.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.475,7468.0,0.9562131762185324,0.657908294693457,0.6489720773243326,0.6534401860088948,0.6491697911087306,0.6538299957989078,0.2941885377611142,0.5753367007489694,0.5113328202044848,0.5436213415488027,0.4563786584511973,0.51,0.475,7141.0,3882.0,3259.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.48,7468.0,0.9629084092126406,0.657908294693457,0.6482320942883046,0.6530701944908808,0.6491697911087306,0.6534557085245446,0.2955275843599358,0.5776594259824317,0.5115948447605244,0.5398414685022945,0.46015853149770547,0.51,0.48,7191.0,3882.0,3309.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.485,7468.0,0.9690680235672201,0.657908294693457,0.646795827123696,0.6523520609085764,0.6491697911087306,0.6527566671272627,0.2960632029994643,0.5800882780093715,0.510376117261727,0.5364101146884068,0.4635898853115932,0.51,0.485,7237.0,3882.0,3355.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.49,7468.0,0.976298875200857,0.657908294693457,0.6435904957465532,0.6507493952200052,0.6491697911087306,0.6512138252640242,0.2952597750401714,0.583540529938018,0.5059798932415767,0.5324372514058429,0.4675627485941572,0.51,0.49,7291.0,3882.0,3409.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.495,7468.0,0.9833958221746116,0.657908294693457,0.6412478336221837,0.6495780641578204,0.6491697911087306,0.6500544662309368,0.29512587038028915,0.5866301866569442,0.5030867437322586,0.5285947712418301,0.4714052287581699,0.51,0.495,7344.0,3882.0,3462.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.5,7468.0,0.9887520085698982,0.657908294693457,0.6416333523700742,0.6497708235317656,0.6491697911087306,0.6501895991332611,0.2970005356186396,0.588112010144011,0.5050067512580011,0.5257313109425785,0.4742686890574215,0.51,0.5,7384.0,3882.0,3502.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.505,7468.0,0.9935725763256561,0.657908294693457,0.6401921989824759,0.6490502468379664,0.6491697911087306,0.6494609164420485,0.2970005356186395,0.5901576233122032,0.5032562893142892,0.5231805929919138,0.4768194070080862,0.51,0.505,7420.0,3882.0,3538.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.51,0.51,7468.0,1.0,0.657908294693457,0.6369213608477412,0.6474148277705991,0.6491697911087306,0.647830744509909,0.2956614890198179,0.5934385018602105,0.49821757114347714,0.5198178896625603,0.48018211033743974,0.51,0.51,7468.0,3882.0,3586.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.4,7468.0,0.8434654525977504,0.6612819176654507,0.6863063795205201,0.6737941485929855,0.6491697911087306,0.6710588982378155,0.2885645420460632,0.5267356597723792,0.5478355920895159,0.6093030639784093,0.3906969360215907,0.515,0.4,6299.0,3838.0,2461.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.405,7468.0,0.851365827530798,0.6612819176654507,0.6861111111111111,0.6736965143882809,0.6491697911087306,0.6711229946524064,0.29137653990358864,0.5291452010682934,0.5506551685913949,0.6036489462094998,0.3963510537905002,0.515,0.405,6358.0,3838.0,2520.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.41,7468.0,0.8591322978039636,0.6612819176654507,0.6830876648564779,0.6721847912609643,0.6491697911087306,0.6700436408977556,0.2921799678628816,0.5324247974789876,0.5487722759089044,0.5981920199501247,0.40180798004987534,0.515,0.41,6416.0,3838.0,2578.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.415,7468.0,0.8674343867166577,0.6612819176654507,0.6806818181818182,0.6709818679236345,0.6491697911087306,0.669188020994134,0.29351901446170325,0.5356843157378021,0.5479328138577985,0.5924668107440568,0.4075331892559432,0.515,0.415,6478.0,3838.0,2640.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.42,7468.0,0.8777450455275844,0.6612819176654507,0.6768494663231506,0.6690656919943007,0.6491697911087306,0.6677345537757438,0.2944563470808785,0.540041062534464,0.545248070024466,0.5855072463768116,0.4144927536231884,0.515,0.42,6555.0,3838.0,2717.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.425,7468.0,0.8841724692019283,0.6612819176654507,0.6741410488245931,0.6677114832450219,0.6491697911087306,0.6666666666666666,0.2947241564006427,0.5428850305549443,0.5428850305549441,0.5812509465394518,0.41874905346054825,0.515,0.425,6603.0,3838.0,2765.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.43,7468.0,0.8908677021960364,0.6612819176654507,0.6731793960923623,0.6672306568789066,0.6491697911087306,0.6663159476927701,0.29633101231922865,0.5452232065295862,0.5435040342567451,0.5768826093491658,0.4231173906508342,0.515,0.43,6653.0,3838.0,2815.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.435,7468.0,0.8991697911087306,0.6612819176654507,0.6694473409801877,0.6653646293228193,0.6491697911087306,0.6647803425167536,0.29633101231922876,0.549016747827196,0.5397485841588561,0.5715562174236783,0.42844378257632165,0.515,0.435,6715.0,3838.0,2877.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.44,7468.0,0.9080074986609534,0.6612819176654507,0.6676860346585117,0.6644839761619812,0.6491697911087306,0.6640613478837929,0.2979378682378146,0.5522995701714509,0.5394497557644766,0.5659932163397728,0.4340067836602271,0.515,0.44,6781.0,3838.0,2943.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.445,7468.0,0.9145688269951794,0.6612819176654507,0.6664438502673797,0.6638628839664152,0.6491697911087306,0.6635431918008785,0.2991430101767542,0.5547187651497041,0.5392696785659006,0.5619326500732065,0.4380673499267936,0.515,0.445,6830.0,3838.0,2992.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.45,7468.0,0.9209962506695233,0.6612819176654507,0.6648026315789474,0.6630422746221991,0.6491697911087306,0.6628380343123,0.29994643813604704,0.5572476166541568,0.5382641920247137,0.5580110497237569,0.4419889502762431,0.515,0.45,6878.0,3838.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.455,7468.0,0.9271558650241029,0.6612819176654507,0.6607258587167855,0.6610038881911181,0.6491697911087306,0.6610340843443097,0.29860739153722554,0.5606016738678531,0.5326551907649393,0.5543038705950317,0.4456961294049682,0.515,0.455,6924.0,3838.0,3086.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.46,7468.0,0.9327798607391538,0.6612819176654507,0.657928388746803,0.6596051532061269,0.6491697911087306,0.6597760551248923,0.2980717728976969,0.5633418535141238,0.5291134877309871,0.550961814527706,0.449038185472294,0.515,0.46,6966.0,3838.0,3128.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.465,7468.0,0.9381360471344403,0.6612819176654507,0.6556186868686869,0.6584503022670688,0.6491697911087306,0.6587210962032544,0.29780396357793254,0.565832167500447,0.5263114765876178,0.5478161575792179,0.4521838424207822,0.515,0.465,7006.0,3838.0,3168.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.47,7468.0,0.9441617568291376,0.6612819176654507,0.6511048863990041,0.6561934020322274,0.6491697911087306,0.6566444475960856,0.29579539367970004,0.5693708647048238,0.5195126972874663,0.5443199546163665,0.45568004538363355,0.515,0.47,7051.0,3838.0,3213.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.475,7468.0,0.9503213711837172,0.6612819176654507,0.6489720773243326,0.6551269974948917,0.6491697911087306,0.6556291390728477,0.2957953936797001,0.572069041945121,0.5170624032965517,0.5407918838946033,0.45920811610539664,0.515,0.475,7097.0,3838.0,3259.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.48,7468.0,0.9570166041778254,0.6612819176654507,0.6482320942883046,0.6547570059768777,0.6491697911087306,0.6552399608227228,0.29713444027852176,0.5744049807841606,0.5172908491720992,0.5370085350496712,0.46299146495032883,0.515,0.48,7147.0,3838.0,3309.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.485,7468.0,0.963176218532405,0.6612819176654507,0.646795827123696,0.6540388723945734,0.6491697911087306,0.6545252328652857,0.2976700589180505,0.5768475360155205,0.5160290030432607,0.5335743083553455,0.4664256916446545,0.515,0.485,7193.0,3838.0,3355.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.49,7468.0,0.9704070701660418,0.6612819176654507,0.6435904957465532,0.652436206706002,0.6491697911087306,0.652959845453291,0.2968666309587573,0.5803190670688343,0.5115576030582925,0.5295984545329102,0.47040154546708984,0.515,0.49,7247.0,3838.0,3409.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.495,7468.0,0.9775040171397965,0.6612819176654507,0.6412478336221837,0.6512648756438173,0.6491697911087306,0.6517808219178082,0.29673272629887515,0.5834257839866701,0.5086040666067901,0.5257534246575343,0.4742465753424657,0.515,0.495,7300.0,3838.0,3462.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.5,7468.0,0.982860203535083,0.6612819176654507,0.6416333523700742,0.6514576350177625,0.6491697911087306,0.6519073569482289,0.2986073915372255,0.5849157255527746,0.5105135295431262,0.5228882833787466,0.4771117166212534,0.515,0.5,7340.0,3838.0,3502.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.505,7468.0,0.987680771290841,0.6612819176654507,0.6401921989824759,0.6507370583239633,0.6491697911087306,0.6511659436008677,0.2986073915372255,0.5869724779551488,0.5087246894053564,0.5203362255965293,0.4796637744034707,0.515,0.505,7376.0,3838.0,3538.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.51,7468.0,0.9941081949651848,0.6612819176654507,0.6369213608477412,0.649101639256596,0.6491697911087306,0.6495150862068966,0.2972683449384039,0.5902710606267179,0.5036132800120345,0.5169719827586207,0.48302801724137934,0.515,0.51,7424.0,3838.0,3586.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.515,0.515,7468.0,1.0,0.6612819176654507,0.6369146005509642,0.6490982591082075,0.6491697911087306,0.649437600428495,0.29887520085698993,0.5920831019134941,0.5047858989575704,0.513926084627745,0.48607391537225497,0.515,0.515,7468.0,3838.0,3630.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.4,7468.0,0.837439742903053,0.6622726074347483,0.6863063795205201,0.6742894934776342,0.6491697911087306,0.671730092740646,0.2876272094268881,0.5243150453096711,0.5485770664029097,0.6064918452190599,0.3935081547809402,0.52,0.4,6254.0,3793.0,2461.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.405,7468.0,0.8453401178361007,0.6622726074347483,0.6861111111111111,0.6741918592729297,0.6491697911087306,0.6717883731981625,0.2904392072844135,0.5267356597723792,0.5513946168177077,0.6008236971329004,0.39917630286709965,0.52,0.405,6313.0,3793.0,2520.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.41,7468.0,0.8531065881092662,0.6622726074347483,0.6830876648564779,0.6726801361456131,0.6491697911087306,0.6706953382514519,0.29124263524370647,0.5300301655875633,0.5494831316267638,0.595353947574949,0.40464605242505103,0.52,0.41,6371.0,3793.0,2578.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.415,7468.0,0.8614086770219603,0.6622726074347483,0.6806818181818182,0.6714772128082832,0.6491697911087306,0.6698274521995958,0.2925816818425281,0.5333043198678556,0.5486204985457931,0.5896160422819835,0.4103839577180165,0.52,0.415,6433.0,3793.0,2640.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.42,7468.0,0.871719335832887,0.6622726074347483,0.6768494663231506,0.6695610368789494,0.6491697911087306,0.6683563748079877,0.29351901446170325,0.5376803517756548,0.5458987175045091,0.582642089093702,0.417357910906298,0.52,0.42,6510.0,3793.0,2717.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.425,7468.0,0.8781467595072309,0.6622726074347483,0.6741410488245931,0.6682068281296707,0.6491697911087306,0.6672766087221714,0.29378682378146764,0.5405367405300786,0.543509444877632,0.5783775541323575,0.4216224458676426,0.52,0.425,6558.0,3793.0,2765.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.43,7468.0,0.884841992501339,0.6622726074347483,0.6731793960923623,0.6677260017635553,0.6491697911087306,0.6669188861985472,0.29539367970005354,0.5428850305549442,0.5441182995930064,0.574001210653753,0.42599878934624696,0.52,0.43,6608.0,3793.0,2815.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.435,7468.0,0.8931440814140332,0.6622726074347483,0.6694473409801877,0.665859974207468,0.6491697911087306,0.6653673163418291,0.2953936797000536,0.5466947968080452,0.5403264882430769,0.5686656671664168,0.4313343328335832,0.52,0.435,6670.0,3793.0,2877.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.44,7468.0,0.901981788966256,0.6622726074347483,0.6676860346585117,0.6649793210466299,0.6491697911087306,0.6646377672209026,0.29700053561863954,0.5499914787283602,0.540009340336212,0.5630938242280285,0.4369061757719715,0.52,0.44,6736.0,3793.0,2943.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.445,7468.0,0.9085431173004821,0.6622726074347483,0.6664438502673797,0.664358228851064,0.6491697911087306,0.6641120117907148,0.29820567755757893,0.5524207815347387,0.5398161827458811,0.5590272660280029,0.44097273397199704,0.52,0.445,6785.0,3793.0,2992.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.45,7468.0,0.9149705409748259,0.6622726074347483,0.6648026315789474,0.6635376195068479,0.6491697911087306,0.6633982145470511,0.29900910551687193,0.5549601046282309,0.5387938754934084,0.555100248792624,0.44489975120737596,0.52,0.45,6833.0,3793.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.455,7468.0,0.9211301553294055,0.6622726074347483,0.6607258587167855,0.6614992330757669,0.6491697911087306,0.6615787178368949,0.2976700589180504,0.5583279038393814,0.5331455885888939,0.5513882831806949,0.4486117168193051,0.52,0.455,6879.0,3793.0,3086.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.46,7468.0,0.9267541510444564,0.6622726074347483,0.657928388746803,0.6601004980907756,0.6491697911087306,0.6603092038722728,0.29713444027852165,0.5610791881570438,0.5295766561124967,0.5480421904349082,0.45195780956509174,0.52,0.46,6921.0,3793.0,3128.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.465,7468.0,0.9321103374397429,0.6622726074347483,0.6556186868686869,0.6589456471517176,0.6491697911087306,0.6592443614423215,0.29686663095875726,0.5635795003728337,0.526752003510359,0.544892975147249,0.45510702485275106,0.52,0.465,6961.0,3793.0,3168.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.47,7468.0,0.9381360471344403,0.6622726074347483,0.6511048863990041,0.6566887469168762,0.6491697911087306,0.657151013417071,0.29485806106052487,0.5671322535678585,0.5199105838286529,0.5413930916357408,0.4586069083642592,0.52,0.47,7006.0,3793.0,3213.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.475,7468.0,0.9442956614890198,0.6622726074347483,0.6489720773243326,0.6556223423795404,0.6491697911087306,0.6561259217243335,0.2948580610605248,0.569841030651749,0.51743915443099,0.537861599546228,0.46213840045377197,0.52,0.475,7052.0,3793.0,3259.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.48,7468.0,0.950990894483128,0.6622726074347483,0.6482320942883046,0.6552523508615264,0.6491697911087306,0.6557307800619544,0.2961971076593466,0.5721860653772431,0.5176587225417022,0.5340749084764855,0.4659250915235145,0.52,0.48,7102.0,3793.0,3309.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.485,7468.0,0.9571505088377076,0.6622726074347483,0.646795827123696,0.6545342172792221,0.6491697911087306,0.6550083939563515,0.29673272629887526,0.5746380524029158,0.5163819643653129,0.5306379406827084,0.4693620593172915,0.52,0.485,7148.0,3793.0,3355.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.49,7468.0,0.9643813604713444,0.6622726074347483,0.6435904957465532,0.6529315515906507,0.6491697911087306,0.6534296028880866,0.29592929833958215,0.57812285118812,0.5118796078228144,0.526659261316301,0.47334073868369897,0.52,0.49,7202.0,3793.0,3409.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.495,7468.0,0.9714783074450991,0.6622726074347483,0.6412478336221837,0.651760220528466,0.6491697911087306,0.6522398345968298,0.29579539367970004,0.5812413069308646,0.5089029120135868,0.5228118538938663,0.4771881461061337,0.52,0.495,7255.0,3793.0,3462.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.5,7468.0,0.9768344938403857,0.6622726074347483,0.6416333523700742,0.6519529799024113,0.6491697911087306,0.6523646333104867,0.29767005891805043,0.5827368337947822,0.5108138728414042,0.5199451679232351,0.4800548320767649,0.52,0.5,7295.0,3793.0,3502.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.505,7468.0,0.9816550615961436,0.6622726074347483,0.6401921989824759,0.6512324032086121,0.6491697911087306,0.6516164234074479,0.29767005891805043,0.5848012494335546,0.5090106411475304,0.5173918974219069,0.48260810257809306,0.52,0.505,7331.0,3793.0,3538.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.51,7468.0,0.9880824852704874,0.6622726074347483,0.6369213608477412,0.6495969841412448,0.6491697911087306,0.6499525680986583,0.2963310123192286,0.588112010144011,0.5038683230540828,0.514026290825315,0.4859737091746849,0.52,0.51,7379.0,3793.0,3586.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.515,7468.0,0.9939742903053026,0.6622726074347483,0.6369146005509642,0.6495936039928563,0.6491697911087306,0.6498720193991647,0.2979378682378146,0.5899306832448571,0.5050387726894217,0.5109793883874444,0.48902061161255556,0.52,0.515,7423.0,3793.0,3630.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.52,0.52,7468.0,1.0,0.6622726074347483,0.6342857142857142,0.6482791608602312,0.6491697911087306,0.6485002678093198,0.2970005356186396,0.5928741284544977,0.5009504064426956,0.5079003749330476,0.4920996250669523,0.52,0.52,7468.0,3793.0,3675.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.4,7468.0,0.8303427959292984,0.6628342245989305,0.6863063795205201,0.6745703020597253,0.6491697911087306,0.6721496532817287,0.28588644884841985,0.5217548979553899,0.5479324678478882,0.6031285276568296,0.39687147234317044,0.525,0.4,6201.0,3740.0,2461.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.405,7468.0,0.838243170862346,0.6628342245989305,0.6861111111111111,0.6744726678550208,0.6491697911087306,0.6722044728434505,0.28869844670594547,0.5241873349082371,0.5507543343382844,0.597444089456869,0.402555910543131,0.525,0.405,6260.0,3740.0,2520.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.41,7468.0,0.8460096411355115,0.6628342245989305,0.6830876648564779,0.6729609447277042,0.6491697911087306,0.6710984488762266,0.28950187466523825,0.5274977566162121,0.5488210538037778,0.5919594808483697,0.40804051915163025,0.525,0.41,6318.0,3740.0,2578.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.415,7468.0,0.8543117300482057,0.6628342245989305,0.6806818181818182,0.6717580213903743,0.6491697911087306,0.6702194357366771,0.29084092126405997,0.5307875322500265,0.54794226237978,0.5862068965517241,0.41379310344827586,0.525,0.415,6380.0,3740.0,2640.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.42,7468.0,0.8646223888591323,0.6628342245989305,0.6768494663231506,0.6698418454610405,0.6491697911087306,0.6687316091063962,0.2917782538832352,0.5351841435318768,0.5451922621579991,0.5792163543441227,0.42078364565587734,0.525,0.42,6457.0,3740.0,2717.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.425,7468.0,0.8710498125334761,0.6628342245989305,0.6741410488245931,0.6684876367117618,0.6491697911087306,0.6676402767102229,0.29204606320299936,0.5380537841751867,0.5427822864412959,0.5749423520368947,0.4250576479631053,0.525,0.425,6505.0,3740.0,2765.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.43,7468.0,0.8777450455275844,0.6628342245989305,0.6731793960923623,0.6680068103456465,0.6491697911087306,0.6672768878718536,0.2936529191215855,0.5404128636542614,0.5433862494240238,0.5705568268497331,0.429443173150267,0.525,0.43,6555.0,3740.0,2815.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.435,7468.0,0.8860471344402785,0.6628342245989305,0.6694473409801877,0.6661407827895591,0.6491697911087306,0.6657095360435242,0.29365291912158537,0.5442399357446553,0.5395651804195428,0.5652108206135711,0.4347891793864289,0.525,0.435,6617.0,3740.0,2877.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.44,7468.0,0.8948848419925013,0.6628342245989305,0.6676860346585117,0.665260129628721,0.6491697911087306,0.664970821487356,0.29525977504017137,0.5475513980222906,0.5392366380701881,0.5596289091725273,0.44037109082747267,0.525,0.44,6683.0,3740.0,2943.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.445,7468.0,0.9014461703267274,0.6628342245989305,0.6664438502673797,0.6646390374331551,0.6491697911087306,0.6644385026737968,0.29646491697911087,0.5499914787283602,0.5390354731760023,0.5555555555555556,0.4444444444444444,0.525,0.445,6732.0,3740.0,2992.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.45,7468.0,0.9078735940010713,0.6628342245989305,0.6648026315789474,0.663818428088939,0.6491697911087306,0.6637168141592921,0.29726834493840393,0.5525419663078395,0.5380013882471071,0.551622418879056,0.44837758112094395,0.525,0.45,6780.0,3740.0,3040.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.455,7468.0,0.9140332083556508,0.6628342245989305,0.6607258587167855,0.661780041657858,0.6491697911087306,0.6618810430706124,0.2959292983395822,0.5559244148335584,0.532319305364889,0.5479050688543803,0.4520949311456197,0.525,0.455,6826.0,3740.0,3086.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.46,7468.0,0.9196572040707016,0.6628342245989305,0.657928388746803,0.6603813066728668,0.6491697911087306,0.6605998835177636,0.2953936797000536,0.5586875353767292,0.5287278863325031,0.5445544554455446,0.45544554455445546,0.525,0.46,6868.0,3740.0,3128.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.465,7468.0,0.9250133904659882,0.6628342245989305,0.6556186868686869,0.6592264557338087,0.6491697911087306,0.6595251881876085,0.29512587038028915,0.5611985032435934,0.5258849919850678,0.5414012738853503,0.4585987261146497,0.525,0.465,6908.0,3740.0,3168.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.47,7468.0,0.9310391001606856,0.6628342245989305,0.6511048863990041,0.6569695554989673,0.6491697911087306,0.6574140658708472,0.29311730048205686,0.5647662346841518,0.5190064180199868,0.5378973105134475,0.4621026894865526,0.525,0.47,6953.0,3740.0,3213.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
0.525,0.475,7468.0,0.9371987145152652,0.6628342245989305,0.6489720773243326,0.6559031509616315,0.6491697911087306,0.6563794827832548,0.2931173004820568,0.5674863055762704,0.516518720543225,0.5343620517216745,0.4656379482783255,0.525,0.475,6999.0,3740.0,3259.0,0.7063832148945653,0.21882884066514852,0.6269735220696954
