feature,gain,split
volume_z_term_spread__volume_z_10__volume_z_20,8.432798114964834,0.0
ret_term_ratio__ret_1__ret_5,8.426523704092979,0.0
taker_imbalance_slope,8.421771074327369,0.0
low_volume_flag_share_20_mean_gap_24,8.418813730499844,0.0
ret_volume_z_product__ret_10__volume_z_5,8.414004861014822,0.0
sl_agg_buy_run_length_1s,8.397105901355863,0.0
sl_mirror_trade_count_z_300s,8.393832678519018,0.0
compression_score_mean_gap_24,8.379605492660097,0.0
sl_taker_buy_count_300s,8.366770528537604,0.0
signed_volume_1_lag6,8.363251446378111,0.0
sl_interaction__sl_mirror_ret_5s__div__sl_taker_imbalance_30s,8.34913143640634,0.0
rv_30_mean_gap_24,8.34456009340287,0.0
fm_continuation_pressure_score_lag10s,8.337853858600296,0.0
vwap_dist_term_ratio__vwap_dist_3__vwap_dist_10,8.328248339754053,0.0
close_location_1_lag12,8.32044711667266,0.0
volume_z_term_ratio__volume_z_3__volume_z_20,8.28257885338067,0.0
sl_agg_median_trade_size_10s,8.270804545088577,0.0
context_relative_volume_product__up_ratio_5__relative_volume_3,8.264760849202181,0.0
volume_z_5_lag3,8.235764665481199,0.0
clv_1_delta_6,8.22612688627035,0.0
rv_5_mean_gap_6,8.182216639212308,0.0
sl_taker_buy_ratio_5s,8.181025703430183,0.0
ret_1_delta_1,8.169342698257806,0.0
rv_30_mean_gap_12,8.166295347015856,0.0
sl_mirror_volume_z_300s,8.12346226015072,0.0
dollar_vol_mean_20_delta_3,8.10886906165071,0.0
sl_signed_dollar_flow_30s_lag60s,8.102170949237975,0.0
sl_return_30s_lag60s,8.09514872887654,0.0
context_relative_volume_product__wick_pressure_1__relative_volume_3,8.09009155672885,0.0
ret_volume_z_product__ret_3__volume_z_10,8.088095035607626,0.0
sl_taker_buy_volume_5s,8.068496897843945,0.0
abs_ret_mean_20_delta_3,8.062445603735961,0.0
sl_mirror_log_ret_60s,8.060311522989808,0.0
ret_10_mean_gap_12,8.056434849948765,0.0
sl_mirror_return_slope_30s,8.051181355196226,0.0
volume_state_product__volume_z_20__relative_volume_10,8.048846933708635,0.0
relative_volume_term_ratio__relative_volume_3__relative_volume_10,8.047934658000587,0.0
sl_agg_end_second_buy_pressure_10s,8.03736339898934,0.0
relative_volume_term_spread__relative_volume_3__relative_volume_20,8.034308452759404,0.0
legal_prev_taker_buy_base_volume_z_20,8.021906697617535,0.0
rv_10_delta_6,8.007001191838006,0.0
sl_agg_large_trade_volume_share_300s,8.00384378673329,0.0
legal_prev_taker_buy_base_volume_sum_10,7.986572440576586,0.0
atr_ratio_5_20,7.962667909531279,0.0
sl_pullback_from_local_high_60s,7.92502550413372,0.0
sl_interaction__sl_mirror_ret_5s__div__sl_signed_dollar_flow_30s,7.918687986002672,0.0
sl_agg_max_trade_notional_1s,7.909353105016586,0.0
htf_ret_15m_1_lag1,7.9051347709013156,0.0
sl_mirror_efficiency_300s,7.885429223853611,0.0
rv_term_spread__rv_5__rv_30,7.807208859069762,0.0
ret_5_lag12,7.805393845709752,0.0
sl_agg_buy_trade_cluster_score_3s,7.798468166607565,0.0
volume_share_term_ratio__volume_share_5__volume_share_10,7.783653310085481,0.0
sl_taker_buy_volume_300s,7.7715921032571655,0.0
fm_intraminute_max_adverse_move,7.766161000372664,0.0
rv_term_spread__rv_3__rv_5,7.732752041217963,0.0
rv_10_rolling_z_12,7.702073193062275,0.0
sl_signed_dollar_flow_5s,7.688290640534309,0.0
sl_taker_sell_volume_5s,7.678034850191587,0.0
context_relative_volume_product__clv_1__relative_volume_3,7.670244094311747,0.0
ret_3_lag1,7.65746251464982,0.0
htf_close_z_15m_lag3,7.648128341498979,0.0
signed_volume_1_lag1,7.646589819563911,0.0
range_pos_10_delta_6,7.644906566511456,0.0
sl_agg_trade_notional_hhi_60s,7.629430700600763,0.0
compression_score_lag2,7.622067956126772,0.0
sl_interaction__sl_return_30s__div__sl_signed_dollar_flow_30s,7.621844721950958,0.0
context_ret_product__wick_pressure_1__ret_1,7.606710693607229,0.0
sl_taker_sell_count_5s,7.596268201135598,0.0
sl_signed_dollar_flow_delta_5s,7.567168616218555,0.0
efficiency_term_spread__efficiency_5__efficiency_10,7.510111332574019,0.0
context_relative_volume_product__wick_pressure_1__relative_volume_20,7.50043384804038,0.0
close_location_1_lag6,7.499813085962279,0.0
fm_ret_lag10s,7.499376798097203,0.0
fm_prior_chop_score,7.493701018137724,0.0
low_volume_flag_share_5_mean_gap_24,7.49292695549538,0.0
context_relative_volume_product__compression_score__relative_volume_20,7.476255156359956,0.0
ret_volume_z_product__ret_3__volume_z_20,7.475251028743611,0.0
context_relative_volume_product__compression_score__relative_volume_5,7.469982880224088,0.0
max_down_ret_5_delta_6,7.443465280120809,0.0
volume_share_term_ratio__volume_share_5__volume_share_20,7.435521705093469,0.0
efficiency_term_spread__efficiency_3__efficiency_5,7.434010655496272,0.0
rv_5_lag12,7.43282909799824,0.0
rv_10_mean_gap_24,7.428504845932548,0.0
relative_volume_20_lag1,7.413317087878951,0.0
volume_z_term_ratio__volume_z_5__volume_z_10,7.387502667894514,0.0
legal_prev_trade_count_z_5,7.3866034428328184,0.0
ret_vol_ratio__ret_15__rv_3,7.363197757937562,0.0
