decision_mode,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
first_minute_relative,0.56,0.34,7468.0,0.8188269951794322,0.6552973136130396,0.643112062812277,0.6492046882126583,0.6170326727370112,0.6497138184791497,0.5417825020441537,0.45821749795584626,0.56,0.34,6115.0,3313.0,2802.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24517943224424216,0.535559316479132,0.4578007042358968,3313.0,2802.0,6115.0,0.8188269951794322,0.6497138184791497,4825.0,0.8373056994818653,0.8683168316831683,4040.0,2643.0,0.7850926976920166,0.22409638554216868,2075.0
first_minute_relative,0.56,0.36,7468.0,0.830878414568827,0.6514745308310992,0.6393960674157303,0.6454352991234147,0.6170326727370112,0.6459307010475424,0.5410153102336825,0.4589846897663175,0.56,0.36,6205.0,3357.0,2848.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24250133904659893,0.5423914986069694,0.4470964970310523,3357.0,2848.0,6205.0,0.830878414568827,0.6459307010475424,4825.0,0.8487046632124352,0.8566544566544566,4095.0,2643.0,0.7983352251229663,0.23696682464454977,2110.0
first_minute_relative,0.56,0.38,7468.0,0.8434654525977504,0.6481807511737089,0.6368038740920097,0.6424923126328592,0.6170326727370112,0.6429591998729958,0.5410382600412764,0.4589617399587236,0.56,0.38,6299.0,3408.0,2891.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2411622924477773,0.548772794583502,0.4394574491084428,3408.0,2891.0,6299.0,0.8434654525977504,0.6429591998729958,4825.0,0.8594818652849741,0.8459127079816735,4147.0,2643.0,0.814226258040106,0.25185873605947956,2152.0
first_minute_relative,0.56,0.4,7468.0,0.8565881092662024,0.6443030653556969,0.6311670636270841,0.6377350644913905,0.6170326727370112,0.6382679380959825,0.5405658902610598,0.4594341097389401,0.56,0.4,6397.0,3458.0,2939.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23687734333154792,0.5566465512040178,0.4255435389282228,3458.0,2939.0,6397.0,0.8565881092662024,0.6382679380959825,4825.0,0.8729533678756477,0.8328584995251662,4212.0,2643.0,0.8267120696178585,0.2631578947368421,2185.0
first_minute_relative,0.56,0.42,7468.0,0.8705141938939475,0.6420842824601367,0.6262964202074273,0.634190351333782,0.6170326727370112,0.6348254114751577,0.5402245808337179,0.4597754191662821,0.56,0.42,6501.0,3512.0,2989.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23473486877343336,0.5638170470642556,0.4163316274236059,3512.0,2989.0,6501.0,0.8705141938939475,0.6348254114751577,4825.0,0.8853886010362695,0.8211610486891385,4272.0,2643.0,0.8433598183881952,0.27770300583221175,2229.0
first_minute_relative,0.56,0.44,7468.0,0.8877878950187467,0.6378393506856983,0.6221786064769381,0.6300089785813182,0.6170326727370112,0.6306184012066365,0.5389140271493212,0.46108597285067876,0.56,0.44,6630.0,3573.0,3057.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23192287091590785,0.5726539199651212,0.4049965656919517,3573.0,3057.0,6630.0,0.8877878950187467,0.6306184012066365,4825.0,0.9009326424870466,0.8069933287324592,4347.0,2643.0,0.8637911464245176,0.2947875602277705,2283.0
first_minute_relative,0.56,0.46,7468.0,0.9042581681842529,0.6332046332046332,0.6207227374480333,0.6269636853263332,0.6170326727370112,0.6274248482156078,0.5369465422775063,0.46305345772249373,0.56,0.46,6753.0,3626.0,3127.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23044991965720402,0.5804344271866757,0.3970300672449399,3626.0,3127.0,6753.0,0.9042581681842529,0.6274248482156078,4825.0,0.914818652849741,0.7947439963751699,4414.0,2643.0,0.884979190314037,0.3116716545532279,2339.0
first_minute_relative,0.56,0.48,7468.0,0.922335297268345,0.6308943089430894,0.6150719199499687,0.622983114446529,0.6170326727370112,0.6235481997677119,0.5357142857142857,0.4642857142857143,0.56,0.48,6888.0,3690.0,3198.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22790573111944287,0.5892493386287769,0.38677299434869955,3690.0,3198.0,6888.0,0.922335297268345,0.6235481997677119,4825.0,0.9307772020725389,0.7811177911378312,4491.0,2643.0,0.9069239500567536,0.3283270755110555,2397.0
first_minute_relative,0.58,0.02,7468.0,0.6624263524370648,0.6926169590643275,0.6820443238353686,0.6873306414498481,0.6170326727370112,0.6878916515059632,0.5530624620982414,0.44693753790175866,0.58,0.02,4947.0,2736.0,2211.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2489287627209427,0.45469637656139406,0.5474615051992432,2736.0,2211.0,4947.0,0.6624263524370648,0.6878916515059632,4825.0,0.7050777202072539,1.0,3402.0,2643.0,0.5845629965947786,0.0006472491909385113,1545.0
first_minute_relative,0.58,0.05,7468.0,0.6645688269951794,0.6920553935860059,0.6818386660657954,0.6869470298259006,0.6170326727370112,0.6874874068103969,0.5528913963328632,0.44710860366713684,0.58,0.05,4963.0,2744.0,2219.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24919657204070692,0.455725934611183,0.5468123561002006,2744.0,2219.0,4963.0,0.6645688269951794,0.6874874068103969,4825.0,0.7065284974093264,0.997946611909651,3409.0,2643.0,0.5879682179341658,0.006435006435006435,1554.0
first_minute_relative,0.58,0.08,7468.0,0.6708623460096411,0.6911392405063291,0.6792873051224945,0.6852132728144118,0.6170326727370112,0.6858283433133733,0.5518962075848304,0.4481037924151697,0.58,0.08,5010.0,2765.0,2245.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24933047670058922,0.4590925120871892,0.5430941915542227,2765.0,2245.0,5010.0,0.6708623460096411,0.6858283433133733,4825.0,0.7112953367875647,0.9912587412587412,3432.0,2643.0,0.5970488081725313,0.021546261089987327,1578.0
first_minute_relative,0.58,0.1,7468.0,0.6766202463845742,0.689989235737352,0.677846425419241,0.6839178305782965,0.6170326727370112,0.6845438353453394,0.5515535325549179,0.44844646744508215,0.58,0.1,5053.0,2787.0,2266.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2497321906802356,0.46200003014303936,0.5405458320055007,2787.0,2266.0,5053.0,0.6766202463845742,0.6845438353453394,4825.0,0.7154404145077721,0.9855156431054461,3452.0,2643.0,0.6057510404842982,0.03560274828232355,1601.0
first_minute_relative,0.58,0.12,7468.0,0.6837171933583289,0.6873889875666075,0.6765604539502401,0.6819747207584238,0.6170326727370112,0.6825303564433999,0.5513121817469644,0.44868781825303566,0.58,0.12,5106.0,2815.0,2291.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24959828602035347,0.46589639799958504,0.5357377457564627,2815.0,2291.0,5106.0,0.6837171933583289,0.6825303564433999,4825.0,0.7210362694300518,0.9778672032193159,3479.0,2643.0,0.6155883465758608,0.051014136447449294,1627.0
first_minute_relative,0.58,0.15,7468.0,0.696839850026781,0.6828671328671329,0.6727815699658704,0.6778243514165017,0.6170326727370112,0.6783243658724059,0.5495772482705611,0.4504227517294389,0.58,0.15,5204.0,2860.0,2344.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24852704874129622,0.47345158215253896,0.5249260074522775,2860.0,2344.0,5204.0,0.696839850026781,0.6783243658724059,4825.0,0.7320207253886011,0.9631936579841449,3532.0,2643.0,0.6326144532727961,0.07655502392344497,1672.0
first_minute_relative,0.58,0.18,7468.0,0.7102303160149973,0.6806318681318682,0.669314381270903,0.6749731247013856,0.6170326727370112,0.67552790346908,0.5490196078431373,0.45098039215686275,0.58,0.18,5304.0,2912.0,2392.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24933047670058925,0.480051996826598,0.5193822301517291,2912.0,2392.0,5304.0,0.7102303160149973,0.67552790346908,4825.0,0.7417616580310881,0.950544844928751,3579.0,2643.0,0.6526674233825198,0.10492753623188406,1725.0
first_minute_relative,0.58,0.2,7468.0,0.7197375468666309,0.6777476255088195,0.6666666666666666,0.672207146087743,0.6170326727370112,0.6727441860465116,0.5484651162790698,0.45153488372093026,0.58,0.2,5375.0,2948.0,2427.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2486609534011784,0.4853228788473981,0.5123619022283221,2948.0,2427.0,5375.0,0.7197375468666309,0.6727441860465116,4825.0,0.7496373056994818,0.9405584738733758,3617.0,2643.0,0.6651532349602725,0.1217292377701934,1758.0
first_minute_relative,0.58,0.22,7468.0,0.7289769683985002,0.6739349211673935,0.6654486398700772,0.6696917805187353,0.6170326727370112,0.6700955180014695,0.5475753122703895,0.4524246877296106,0.58,0.22,5444.0,2981.0,2463.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2479914301017675,0.49040062107257404,0.5056915090347478,2981.0,2463.0,5444.0,0.7289769683985002,0.6700955180014695,4825.0,0.7573056994818653,0.9310344827586207,3654.0,2643.0,0.6772606886114264,0.13743016759776536,1790.0
first_minute_relative,0.58,0.25,7468.0,0.7443760042849491,0.6685337726523888,0.6584786053882726,0.6635061890203307,0.6170326727370112,0.6639683396294298,0.5459615038676021,0.45403849613239794,0.58,0.25,5559.0,3035.0,2524.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24410819496518485,0.5001338867342245,0.4880856935313124,3035.0,2524.0,5559.0,0.7443760042849491,0.6639683396294298,4825.0,0.7722279792746114,0.9130434782608695,3726.0,2643.0,0.6935300794551645,0.15766503000545554,1833.0
first_minute_relative,0.58,0.28,7468.0,0.7611140867702196,0.6650548033526756,0.6549186676994578,0.6599867355260667,0.6170326727370112,0.6604503870513723,0.5457424349049965,0.45425756509500353,0.58,0.28,5684.0,3102.0,2582.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24424209962506696,0.5083660035570596,0.48044538367257855,3102.0,2582.0,5684.0,0.7611140867702196,0.6604503870513723,4825.0,0.7850777202072539,0.8980992608236537,3788.0,2643.0,0.717366628830874,0.18565400843881857,1896.0
first_minute_relative,0.58,0.3,7468.0,0.7715586502410284,0.6627350972266497,0.6506666666666666,0.6567008819466582,0.6170326727370112,0.6572370704616453,0.5444290177021868,0.45557098229781323,0.58,0.3,5762.0,3137.0,2625.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24263524370648099,0.5142584012607608,0.4718158091567082,3137.0,2625.0,5762.0,0.7715586502410284,0.6572370704616453,4825.0,0.7944041450777202,0.8875554396034437,3833.0,2643.0,0.7298524404086265,0.19958527734577503,1929.0
first_minute_relative,0.58,0.32,7468.0,0.7837439742903053,0.6605850896508336,0.6454749439042633,0.6530300167775485,0.6170326727370112,0.6536818725439946,0.5431402699470357,0.4568597300529643,0.58,0.32,5853.0,3179.0,2674.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2408944831280129,0.520984400516125,0.4623832937979819,3179.0,2674.0,5853.0,0.7837439742903053,0.6536818725439946,4825.0,0.805181347150259,0.8756756756756757,3885.0,2643.0,0.7446083995459705,0.21544715447154472,1968.0
first_minute_relative,0.58,0.34,7468.0,0.7957953936797001,0.6582945736434108,0.6416482707873437,0.6499714222153772,0.6170326727370112,0.6506814740030288,0.5426552246340233,0.4573447753659768,0.58,0.34,5943.0,3225.0,2718.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23982324584895556,0.5272438467306871,0.45486210476621414,3225.0,2718.0,5943.0,0.7957953936797001,0.6506814740030288,4825.0,0.8153367875647668,0.8647686832740213,3934.0,2643.0,0.7601210745365116,0.23145843703334992,2009.0
first_minute_relative,0.58,0.36,7468.0,0.8078468130690948,0.6543285408381768,0.6378437047756874,0.6460861228069321,0.6170326727370112,0.6467760649759655,0.541853141057517,0.458146858942483,0.58,0.36,6033.0,3269.0,2764.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23714515265131225,0.5341823941397651,0.4439404129617662,3269.0,2764.0,6033.0,0.8078468130690948,0.6467760649759655,4825.0,0.8267357512953368,0.8528453246427676,3989.0,2643.0,0.7733636019674612,0.2446183953033268,2044.0
first_minute_relative,0.58,0.38,7468.0,0.8204338510980183,0.6509036144578313,0.6351977199857499,0.6430506672217906,0.6170326727370112,0.6437081769218215,0.541863881181655,0.45813611881834504,0.58,0.38,6127.0,3320.0,2807.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2358061060524907,0.5406605890230615,0.4361444330140227,3320.0,2807.0,6127.0,0.8204338510980183,0.6437081769218215,4825.0,0.8375129533678757,0.8418708240534521,4041.0,2643.0,0.7892546348846008,0.2598274209012464,2086.0
first_minute_relative,0.58,0.4,7468.0,0.8335565077664703,0.6468842729970327,0.6294220665499124,0.6381531697734726,0.6170326727370112,0.6388755020080321,0.5413654618473895,0.45863453815261046,0.58,0.4,6225.0,3370.0,2855.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23152115693626135,0.548650777284699,0.42198273751122983,3370.0,2855.0,6225.0,0.8335565077664703,0.6388755020080321,4825.0,0.8509844559585492,0.8285435947394058,4106.0,2643.0,0.8017404464623534,0.27135441245870695,2119.0
first_minute_relative,0.58,0.42,7468.0,0.8474825923942153,0.6445677570093458,0.6244406196213426,0.6345041883153442,0.6170326727370112,0.6353294359298467,0.5410017380312846,0.45899826196871546,0.58,0.42,6329.0,3424.0,2905.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22937868237814668,0.5559244148335584,0.4126076787737804,3424.0,2905.0,6329.0,0.8474825923942153,0.6353294359298467,4825.0,0.863419689119171,0.8166106577052329,4166.0,2643.0,0.8183881952326901,0.2861766065649561,2163.0
first_minute_relative,0.58,0.44,7468.0,0.8647562935190145,0.6401721664275466,0.6202489068281197,0.6302105366278332,0.6170326727370112,0.6310003096934035,0.5396407556519046,0.4603592443480954,0.58,0.44,6458.0,3485.0,2973.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22656668452062126,0.5648847709924535,0.4010847807466349,3485.0,2973.0,6458.0,0.8647562935190145,0.6310003096934035,4825.0,0.8789637305699481,0.8021692996934685,4241.0,2643.0,0.8388195232690124,0.3035633739287325,2217.0
first_minute_relative,0.58,0.46,7468.0,0.8812265666845206,0.6353872244205766,0.6187972395662176,0.6270922319933971,0.6170326727370112,0.6277161525604011,0.537608266220939,0.46239173377906095,0.58,0.46,6581.0,3538.0,3043.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22509373326191748,0.5727708239001892,0.3929909203984563,3538.0,3043.0,6581.0,0.8812265666845206,0.6277161525604011,4825.0,0.8928497409326425,0.7896935933147632,4308.0,2643.0,0.860007567158532,0.3207215134183898,2273.0
first_minute_relative,0.58,0.48,7468.0,0.8993036957686128,0.6329816768461966,0.6130378933847141,0.6230097851154554,0.6170326727370112,0.6237343656938654,0.5363311494937463,0.4636688505062537,0.58,0.48,6716.0,3602.0,3114.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22254954472415647,0.581701878561715,0.38258350699231125,3602.0,3114.0,6716.0,0.8993036957686128,0.6237343656938654,4825.0,0.9088082901554404,0.7758266818700114,4385.0,2643.0,0.8819523269012486,0.3376233376233376,2331.0
first_minute_relative,0.6,0.02,7468.0,0.638055704338511,0.6975332068311195,0.6826291079812207,0.69008115740617,0.6170326727370112,0.6908709338929696,0.55299055613851,0.44700944386149005,0.6,0.02,4765.0,2635.0,2130.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24357257632565618,0.4441188624753821,0.548440061671908,2635.0,2130.0,4765.0,0.638055704338511,0.6908709338929696,4825.0,0.6820725388601037,1.0,3291.0,2643.0,0.5576995838062807,0.0006784260515603799,1474.0
first_minute_relative,0.6,0.05,7468.0,0.6401981788966256,0.6969353007945517,0.6824134705332086,0.6896743856638801,0.6170326727370112,0.6904413302656348,0.5528132189918427,0.4471867810081573,0.6,0.05,4781.0,2643.0,2138.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24384038564542046,0.44517288397385857,0.5477431227813491,2643.0,2138.0,4781.0,0.6401981788966256,0.6904413302656348,4825.0,0.6835233160621762,0.9978775015160704,3298.0,2643.0,0.5611048051456679,0.006743088334457181,1483.0
first_minute_relative,0.6,0.08,7468.0,0.6464916979110873,0.6959459459459459,0.6797597042513863,0.6878528250986662,0.6170326727370112,0.6886909693454847,0.551781275890638,0.44821872410936203,0.6,0.08,4828.0,2664.0,2164.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24397429030530263,0.44861866189771055,0.5438344657203118,2664.0,2164.0,4828.0,0.6464916979110873,0.6886909693454847,4825.0,0.6882901554404145,0.99096657633243,3321.0,2643.0,0.5701853953840333,0.0225613802256138,1507.0
first_minute_relative,0.6,0.1,7468.0,0.6522495982860204,0.6947133283693224,0.6782608695652174,0.6864870989672699,0.6170326727370112,0.6873331964688976,0.5514268117429686,0.4485731882570314,0.6,0.1,4871.0,2686.0,2185.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24437600428494913,0.45159361930892644,0.5411414019952665,2686.0,2185.0,4871.0,0.6522495982860204,0.6873331964688976,4825.0,0.6924352331606217,0.9850344208320863,3341.0,2643.0,0.5788876276958003,0.03725490196078431,1530.0
first_minute_relative,0.6,0.12,7468.0,0.659346545259775,0.6919675755342668,0.676923076923077,0.6844453262286718,0.6170326727370112,0.6852152721364744,0.5511779041429732,0.4488220958570268,0.6,0.12,4924.0,2714.0,2210.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24424209962506688,0.45557899734003765,0.5361136071924054,2714.0,2210.0,4924.0,0.659346545259775,0.6852152721364744,4825.0,0.6980310880829016,0.9771377672209026,3368.0,2643.0,0.5887249337873628,0.05334190231362468,1556.0
first_minute_relative,0.6,0.15,7468.0,0.6724692019282271,0.6872055092424791,0.6730004418912947,0.6801029755668869,0.6170326727370112,0.6808044603743528,0.5493827160493827,0.4506172839506173,0.6,0.15,5022.0,2759.0,2263.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24317086234600963,0.46330246037670547,0.5248641722046768,2759.0,2263.0,5022.0,0.6724692019282271,0.6808044603743528,4825.0,0.7090155440414507,0.9619994153756212,3421.0,2643.0,0.6057510404842982,0.07995003123048094,1601.0
first_minute_relative,0.6,0.18,7468.0,0.6858596679164435,0.6848096762717893,0.669407183037646,0.6771084296547176,0.6170326727370112,0.6778602108551347,0.5488090589613432,0.45119094103865676,0.6,0.18,5122.0,2811.0,2311.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2439742903053026,0.4700454114291197,0.5190440846205189,2811.0,2311.0,5122.0,0.6858596679164435,0.6778602108551347,4825.0,0.7187564766839378,0.948961937716263,3468.0,2643.0,0.6258040105940219,0.1094316807738815,1654.0
first_minute_relative,0.6,0.2,7468.0,0.6953668987680771,0.6817702845100105,0.6666666666666666,0.6742184755883386,0.6170326727370112,0.674947044097824,0.5482380127094165,0.4517619872905835,0.6,0.2,5193.0,2847.0,2346.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24330476700589185,0.475427245623442,0.5117602519536696,2847.0,2346.0,5193.0,0.6953668987680771,0.674947044097824,4825.0,0.7266321243523316,0.9386765544780377,3506.0,2643.0,0.6382898221717745,0.12685240071132187,1687.0
first_minute_relative,0.6,0.22,7468.0,0.7046063202999464,0.6777777777777778,0.665407220822838,0.671592499300308,0.6170326727370112,0.6721778791334093,0.5473204104903079,0.4526795895096921,0.6,0.22,5262.0,2880.0,2382.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.24263524370648093,0.480609548694918,0.5048489868030093,2880.0,2382.0,5262.0,0.7046063202999464,0.6721778791334093,4825.0,0.734300518134715,0.9288738357324301,3543.0,2643.0,0.6503972758229285,0.1431064572425829,1719.0
first_minute_relative,0.6,0.25,7468.0,0.7200053561863953,0.6721199727334697,0.6582071223905035,0.6651635475619866,0.6170326727370112,0.665798772549749,0.5456574297935651,0.4543425702064348,0.6,0.25,5377.0,2934.0,2443.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23875200856989826,0.49053712785909337,0.4867154696565184,2934.0,2443.0,5377.0,0.7200053561863953,0.665798772549749,4825.0,0.7492227979274612,0.9103734439834025,3615.0,2643.0,0.6666666666666666,0.16401816118047674,1762.0
first_minute_relative,0.6,0.28,7468.0,0.7367434386716658,0.6684438520493169,0.6545381847261096,0.6614910183877132,0.6170326727370112,0.6621228644129408,0.5454380225372591,0.4545619774627408,0.6,0.28,5502.0,3001.0,2501.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23888591322978045,0.4989276127064353,0.47879874183339466,3001.0,2501.0,5502.0,0.7367434386716658,0.6621228644129408,4825.0,0.7620725388601036,0.8950231166711994,3677.0,2643.0,0.6905032160423761,0.19287671232876713,1825.0
first_minute_relative,0.6,0.3,7468.0,0.7471880021424746,0.66600790513834,0.6501572327044025,0.6580825689213712,0.6170326727370112,0.6587813620071684,0.5440860215053763,0.4559139784946237,0.6,0.3,5580.0,3036.0,2544.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2372790573111944,0.5049301658800355,0.46992450311944456,3036.0,2544.0,5580.0,0.7471880021424746,0.6587813620071684,4825.0,0.7713989637305699,0.88420204191295,3722.0,2643.0,0.7029890276201286,0.20721205597416578,1858.0
first_minute_relative,0.6,0.32,7468.0,0.7593733261917515,0.6637426900584795,0.6448129579637486,0.654277824011114,0.6170326727370112,0.6550872861929113,0.5427614177393758,0.45723858226062425,0.6,0.32,5671.0,3078.0,2593.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23553829673272636,0.5117787751846617,0.4602345938393765,3078.0,2593.0,5671.0,0.7593733261917515,0.6550872861929113,4825.0,0.7821761658031088,0.8720190779014309,3774.0,2643.0,0.7177449867574726,0.2235108065366368,1897.0
first_minute_relative,0.6,0.34,7468.0,0.7714247455811463,0.6613316261203586,0.6408797876374668,0.6511057068789127,0.6170326727370112,0.6519701440722097,0.5422669675403575,0.4577330324596424,0.6,0.34,5761.0,3124.0,2637.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23446705945366894,0.5181494408602008,0.4525085640629482,3124.0,2637.0,5761.0,0.7714247455811463,0.6519701440722097,4825.0,0.7923316062176166,0.8608422704682187,3823.0,2643.0,0.7332576617480137,0.23993808049535603,1938.0
first_minute_relative,0.6,0.36,7468.0,0.783476164970541,0.6571969696969697,0.6369735370853522,0.647085253391161,0.6170326727370112,0.6479234318919843,0.5414459066826184,0.4585540933173816,0.6,0.36,5851.0,3168.0,2683.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23178896625602577,0.5252081486013499,0.4413278180722995,3168.0,2683.0,5851.0,0.783476164970541,0.6479234318919843,4825.0,0.8037305699481865,0.8486333161423414,3878.0,2643.0,0.7465001891789633,0.25342118601115055,1973.0
first_minute_relative,0.6,0.38,7468.0,0.7960632029994644,0.653619136377757,0.6342626559060895,0.6439408961419233,0.6170326727370112,0.6447434819175778,0.5414634146341464,0.4585365853658537,0.6,0.38,5945.0,3219.0,2726.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2304499196572041,0.531795676619442,0.4333429732301419,3219.0,2726.0,5945.0,0.7960632029994644,0.6447434819175778,4825.0,0.8145077720207254,0.8374045801526717,3930.0,2643.0,0.7623912220961029,0.2689826302729528,2015.0
first_minute_relative,0.6,0.4,7468.0,0.8091858596679165,0.6494340776996024,0.6283345349675559,0.6388843063335792,0.6170326727370112,0.6397484693033262,0.5409564785702465,0.4590435214297534,0.6,0.4,6043.0,3269.0,2774.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22616497054097487,0.5399170719318577,0.41888834841199263,3269.0,2774.0,6043.0,0.8091858596679165,0.6397484693033262,4825.0,0.827979274611399,0.8237797246558197,3995.0,2643.0,0.7748770336738555,0.28076171875,2048.0
first_minute_relative,0.6,0.42,7468.0,0.8231119442956615,0.6470057177249473,0.623229461756374,0.6351175897406607,0.6170326727370112,0.6360826419391573,0.5405889051569871,0.45941109484301285,0.6,0.42,6147.0,3323.0,2824.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2240224959828602,0.5473067916227613,0.4093179536812157,3323.0,2824.0,6147.0,0.8231119442956615,0.6360826419391573,4825.0,0.8404145077720208,0.8115906288532676,4055.0,2643.0,0.7915247824441922,0.2958891013384321,2092.0
first_minute_relative,0.6,0.44,7468.0,0.8403856454204607,0.642434988179669,0.6189488243430152,0.6306919062613421,0.6170326727370112,0.6316124920331422,0.5391969407265774,0.4608030592734226,0.6,0.44,6276.0,3384.0,2892.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.22121049812533486,0.5564059432173266,0.3975703365895433,3384.0,2892.0,6276.0,0.8403856454204607,0.6316124920331422,4825.0,0.8559585492227979,0.7968523002421307,4130.0,2643.0,0.8119561104805145,0.3136067101584343,2146.0
first_minute_relative,0.6,0.46,7468.0,0.8568559185859668,0.6374745417515275,0.6174881836596894,0.6274813627056084,0.6170326727370112,0.6282231598687295,0.5371151742459759,0.46288482575402407,0.6,0.46,6399.0,3437.0,2962.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.21973754686663088,0.5644104763907806,0.38932223276892425,3437.0,2962.0,6399.0,0.8568559185859668,0.6282231598687295,4825.0,0.8698445595854922,0.7841315225160829,4197.0,2643.0,0.8331441543700341,0.3310626702997275,2202.0
first_minute_relative,0.6,0.48,7468.0,0.874933047670059,0.6349614395886889,0.611605670952852,0.6232835552707705,0.6170326727370112,0.6241199877563514,0.5358126721763086,0.4641873278236915,0.6,0.48,6534.0,3501.0,3033.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.2171933583288698,0.5734717470552447,0.37873419125554014,3501.0,3033.0,6534.0,0.874933047670059,0.6241199877563514,4825.0,0.8858031088082902,0.770004679457183,4274.0,2643.0,0.8550889141127507,0.34823008849557524,2260.0
first_minute_relative,0.62,0.02,7468.0,0.6085966791644349,0.7041584158415841,0.6831683168316832,0.6936633663366336,0.6170326727370112,0.6948294829482948,0.5555555555555556,0.4444444444444444,0.62,0.02,4545.0,2525.0,2020.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23714515265131228,0.4309591201686783,0.5502729645412613,2525.0,2020.0,4545.0,0.6085966791644349,0.6948294829482948,4825.0,0.654300518134715,1.0,3157.0,2643.0,0.5251608021188043,0.0007204610951008645,1388.0
first_minute_relative,0.62,0.05,7468.0,0.6107391537225495,0.703513620213186,0.6829388560157791,0.6932262381144825,0.6170326727370112,0.694365270773953,0.5553606665204999,0.44463933347950013,0.62,0.05,4561.0,2533.0,2028.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23741296197107653,0.43204524748657575,0.5495094862221654,2533.0,2028.0,4561.0,0.6107391537225495,0.694365270773953,4825.0,0.6557512953367876,0.9977876106194691,3164.0,2643.0,0.5285660234581915,0.0071581961345740875,1397.0
first_minute_relative,0.62,0.08,7468.0,0.6170326727370112,0.7024275646045419,0.6801363193768257,0.6912819419906838,0.6170326727370112,0.6924913194444444,0.5542534722222222,0.4457465277777778,0.62,0.08,4608.0,2554.0,2054.0,0.6634866403137537,0.2494159312451792,0.7185211861808959,0.23754686663095873,0.4355948840987762,0.5453389727531607,2554.0,2054.0,4608.0,0.6170326727370112,0.6924913194444444,4825.0,0.660518134715026,0.9905867587072482,3187.0,2643.0,0.537646613696557,0.023926812104152005,1421.0
