feature,gain,split
sl_post_jump_followthrough_ratio,7.786368771226568,0.0
legal_prev_taker_buy_base_volume_sum_20,7.772078390251698,0.0
sl_range_3s,7.72840394589053,0.0
sl_rv_3s,7.6132245778373,0.0
ret_relative_volume_product__ret_10__relative_volume_5,7.522892528434361,0.0
ret_range_pos_product__ret_15__range_pos_5,7.281485726440782,0.0
stale_trade_share_20_mean_gap_24,7.2159544999082685,0.0
htf_range_pos_15m_delta_1,7.208023321767684,0.0
relative_volume_5_rolling_z_24,7.202853859268406,0.0
ret_1_rolling_z_12,7.184602937178467,0.0
volume_z_5_rolling_z_6,7.148640538238052,0.0
ret_1_rolling_z_24,7.0702492592233535,0.0
abs_ret_mean_20,7.052369709500627,0.0
htf_close_z_15m_delta_3,7.02737902650964,0.0
ret_1_rolling_z_6,6.986846480516876,0.0
ret_efficiency_product__ret_5__efficiency_5,6.8837161597957,0.0
sl_agg_large_sell_trade_count_300s,6.549927934225472,0.0
ret_relative_volume_product__ret_15__relative_volume_3,6.422962851108744,0.0
ret_range_pos_product__ret_1__range_pos_5,6.405522858847157,0.0
volume_below_rolling_p20_share_20_lag1,5.792597656999674,0.0
close_z_3_mean_gap_12,5.785421596279588,0.0
ret_relative_volume_product__ret_1__relative_volume_5,5.286707017833455,0.0
minute_sin,5.154061715006833,0.0
sl_agg_signed_large_notional_1s,5.144177437518931,0.0
htf_ret_15m_1,5.092131991388991,0.0
minute_cos,4.676816351029377,0.0
ret_vol_ratio__ret_1__rv_30,4.530127438809656,0.0
htf_close_z_15m_delta_1,4.276121176970134,0.0
max_up_ret_5_delta_1,3.8900178914969215,0.0
stale_trade_share_5_rolling_z_12,2.9796250113750764,0.0
sl_agg_large_sell_trade_count_5s,1.9240950132637458,0.0
