feature,importance_q50,importance_q60,importance_q70,importance_q80,importance_q90,importance_mean
minute_cos,0.0,0.06140337015596933,0.029874178966519394,0.008661139855104846,0.0,0.019987737795518715
legal_prev_relative_taker_buy_base_volume_5,0.0,0.038350764318053385,0.012137632106588506,0.020132984969155148,0.0284926170529509,0.019822799689349586
close_location_1_lag1,0.03551921695155237,0.04180452644829896,0.01240438878997027,0.0,0.009342301253534798,0.01981408668867128
stale_trade_share_5_rolling_z_12,0.0624097629128815,0.028935803325052606,0.0,0.007284000804176747,0.0,0.019725913408422172
range_pos_5_mean_gap_12,0.053292609954891955,0.016957777918867475,0.007734744764963556,0.008171015414126065,0.012471268090078143,0.019725483228585437
ret_3_rolling_z_12,0.0275726810674726,0.023856129249360043,0.01746093030229766,0.01927020835068824,0.010459572675473981,0.019723904329058507
ret_3_lag2,0.013895991790131016,0.05157978591361623,0.022575525605929504,0.010558675792106748,0.0,0.0197219958203567
clv_1_lag2,0.04726089587847054,0.0280882818594378,0.023248235016591057,0.0,0.0,0.019719482550899878
volume_state_product__volume_z_5__relative_volume_3,0.02136197254072572,0.026346158978120267,0.009779728522519963,0.0,0.04097461508846322,0.019692495025965834
ret_close_z_product__ret_5__close_z_10,0.0,0.039670692736734306,0.04054776317751531,0.0,0.017889525964585647,0.019621596375767054
context_relative_volume_product__wick_pressure_1__relative_volume_10,0.0364960836005456,0.0,0.033410212512210574,0.028192934165454587,0.0,0.01961984605564215
ret_term_spread__ret_10__ret_15,0.0,0.03997583831178207,0.020745634429406697,0.01575761360997898,0.021305949895688465,0.019557007249371244
relative_volume_20_delta_1,0.01789296367811978,0.04487297148470413,0.012815900938352422,0.001802369824480464,0.020226496294707613,0.019522140444072883
ret_5_lag6,0.039076769896848086,0.025308459369949233,0.02246350230420862,0.0,0.01057616852905672,0.019484980020012536
ret_10_rolling_z_6,0.04325190874507128,0.013582367848185353,0.00950377232543529,0.028941740178397794,0.0017018500459344734,0.019396327828604835
relative_volume_20_mean_gap_24,0.025585983637594574,0.016225884492716038,0.02287452757378454,0.013477986952266943,0.018499876594548496,0.019332851850182117
range_pos_term_ratio__range_pos_3__range_pos_10,0.06261553574800031,0.010302702982959953,0.0,0.02352477100590623,0.0,0.0192886019473733
volume_below_rolling_p20_share_5_delta_6,0.05352294619438403,0.001450760871177248,0.0,0.014891178477894623,0.02654358288011471,0.019281693684714125
volume_below_rolling_p20_share_5_lag6,0.028208755342635568,0.05121949895509457,0.0,0.0,0.016913362341822415,0.01926832332791051
low_volume_flag_share_20_delta_3,0.0,0.0197106695521555,0.0,0.0,0.07662624606590103,0.019267383123611308
efficiency_5_rolling_z_6,0.05260070156279734,0.02184265767752689,0.021791896823557227,0.0,0.0,0.01924705121277629
ret_vol_product__ret_5__rv_5,0.006629771680689584,0.025425973544743026,0.009286864578766091,0.02591067829918528,0.028872268808595364,0.01922511138239587
volume_share_5,0.018646306354492315,0.010354624407896529,0.010666505647703836,0.02308548690000684,0.033360484480954376,0.01922268155821078
up_ratio_5_delta_3,0.045801715961066226,0.03263781228948867,0.009463125947363545,0.0,0.007537835392847615,0.019088097918153208
close_z_3_delta_1,0.0,0.036085929756387206,0.0,0.0024254908278383124,0.056484278999232355,0.018999139916691575
efficiency_3_mean_gap_24,0.04976924273426623,0.0,0.02278228253258662,0.022365620282990686,0.0,0.018983429109968707
ret_volume_z_product__ret_10__volume_z_5,0.03738738685627002,0.01855273834459093,0.003828246709340922,0.010195009024735184,0.02484674544325452,0.018962025275638318
relative_volume_5_lag3,0.01624989190172364,0.04390940624693286,0.0,0.02529358721237837,0.008818653704452699,0.018854307813097514
relative_volume_3_rolling_z_12,0.01545369450683277,0.020060132765742335,0.0,0.01868864078581937,0.03989188943392962,0.01881887149846482
clv_1_delta_3,0.019530979114097808,0.058071768946077316,0.0,0.006752490067008375,0.008634105960735093,0.01859786881758372
ret_1_delta_1,0.007119787269920404,0.011356690396331267,0.017404369026695746,0.012078057592529456,0.045025070618405605,0.018596794980776495
compression_score_delta_3,0.05600659514650835,0.01841538646705562,0.014523698058369325,0.0036010237483525775,0.0,0.018509340684057178
ret_10_rolling_z_12,0.039228688440353286,0.024331863521777884,0.014275343696646958,0.014492235804315523,0.0,0.01846562629261873
range_pos_10_mean_gap_24,0.0,0.007973098724465985,0.005345233975327563,0.07462918286146364,0.004300833275217554,0.018449669767294945
volume_z_20_rolling_z_24,0.0,0.03528011055234402,0.0,0.03580881997115571,0.021044235059625868,0.01842663311662512
efficiency_3_rolling_z_12,0.012562998363712283,0.03456460161604391,0.018856830545360585,0.012919276125489805,0.013046182281958368,0.01838997778651299
close_location_1_lag12,0.012711575116937,0.0,0.0303831855805568,0.02969263997506029,0.019118167024131064,0.01838111353933703
volume_z_10,0.04850908668651388,0.005347519439906637,0.01793154483385678,0.020101805573847827,0.0,0.018377991306825027
htf_rv_15m_delta_6,0.020505208662703993,0.030226448298392734,0.023123420954036737,0.0,0.017892274202047167,0.018349470423436126
range_pos_5_delta_1,0.03237008765014261,0.02712903638605527,0.0,0.03171041143865347,0.0,0.01824190709497027
volume_z_term_spread__volume_z_5__volume_z_20,0.04322677320295287,0.011817331286508373,0.02867354573821049,0.0,0.007347971503096566,0.01821312434615366
low_volume_flag_share_5_delta_6,0.02271950172063462,0.01551266265853478,0.005516290790923903,0.0,0.04728285876930834,0.018206262787880328
efficiency_5_rolling_z_12,0.03017613210108212,0.026309422672348325,0.009323370569985705,0.02510311444602193,0.0,0.018182407957887614
efficiency_10_mean_gap_24,0.0,0.05899885777689518,0.009588955872515983,0.0,0.022253655640760907,0.018168293858034413
volume_z_20_rolling_z_12,0.013415245365655176,0.0,0.04113566129491455,0.03617776765967071,0.0,0.018145734864048087
htf_range_pos_15m_delta_6,0.0,0.03956437986613033,0.0,0.025453803081431258,0.025688376865421605,0.01814131196259664
efficiency_5_delta_6,0.06979431195973718,0.010448331494196987,0.0,0.0051035591739665475,0.004953600820360759,0.018059960689652294
legal_prev_trade_count_z_20,0.01893709876531368,0.0,0.04201684053372045,0.00885842927726617,0.020423351809174557,0.01804714407709497
relative_volume_term_ratio__relative_volume_5__relative_volume_10,0.0126682633434672,0.03955251152364663,0.0161837536992339,0.021801895276559097,0.0,0.018041284768581363
ret_vol_ratio__ret_3__rv_10,0.010654524631597486,0.005852784570654232,0.03106497511695513,0.0201337707141673,0.022142017536149902,0.01796961451390481
volume_state_product__volume_z_3__relative_volume_3,0.04740209690009928,0.034771041325523236,0.007481734743461952,0.0,0.0,0.017930974593816894
relative_volume_10_mean_gap_12,0.033991705631911354,0.01997458808394443,0.006650611328282286,0.021838597806368074,0.006988832448700715,0.01788886705984137
minute_sin,0.021127850462553374,0.01332547703049023,0.030363863258130716,0.02456526855243601,0.0,0.017876491860722064
price_location_product__range_pos_10__close_z_3,0.0,0.010018097023209077,0.014726068505905413,0.0,0.06445047202133668,0.01783892751009023
volume_z_5_mean_gap_24,0.05764145153859673,0.017877325660026096,0.0,0.0,0.013152247554579855,0.017734204950640535
relative_volume_10_delta_3,0.0,0.021539998580281727,0.008012653324835436,0.008248247856343444,0.05075743494726571,0.017711666941745263
legal_prev_log_taker_buy_base_volume_lag3,0.0,0.020711439768467812,0.030897447908949303,0.021862264908686074,0.014922226600542512,0.01767867583732914
context_ret_product__compression_score__ret_10,0.06526287527626018,0.010534818376400037,0.012444686263818018,0.0,0.0,0.017648475983295647
efficiency_5_mean_gap_12,0.04366810685433902,0.02170406397746715,0.006534694321000551,0.0,0.016261155115427493,0.017633604053646845
close_z_5,0.02353480602663365,0.011452391641294817,0.024562497587446767,0.02701381947318267,0.0015838155834868328,0.017629466062408946
ret_vol_product__ret_5__rv_30,0.04685411916658693,0.020561374262458503,0.0,0.020725354064696715,0.0,0.01762816949874843
ret_3_mean_gap_6,0.03485209371050108,0.04854336915986601,0.0,0.004441721790817231,0.0,0.017567436932236863
htf_close_z_15m,0.020254393759977538,0.022973086885747285,0.008085434297776495,0.0152861050599299,0.021187411351894926,0.017557286271065224
context_relative_volume_product__down_ratio_5__relative_volume_5,0.012794445716551393,0.03901327706622616,0.009270304530655357,0.007095303161590619,0.019504894391944503,0.017535644973393605
range_pos_3_mean_gap_12,0.02884171254759033,0.011161036294864816,0.01097832886580857,0.022631996054457097,0.014061982251433328,0.017535011202830828
close_z_10_rolling_z_24,0.005512515283750305,0.03187664325166448,0.004470088406027521,0.012856093907058566,0.03293422030982619,0.01752991223166541
volume_state_product__volume_z_10__relative_volume_3,0.024031676561465466,0.034570216063485024,0.008418200685327615,0.020454870043929235,0.0,0.01749499267084147
prev_bar_taker_sell_ratio,0.014299921504639936,0.04542295539882319,0.003094632316936818,0.007554567190389606,0.017088350509981684,0.017492085384154248
volume_z_10_mean_gap_6,0.027259388130785364,0.024041942270850773,0.00804583681569139,0.010279681152508312,0.017748968463637355,0.01747516336669464
volume_below_rolling_p20_share_5_mean_gap_24,0.026844258716013897,0.03800341007412441,0.015431775472622932,0.007045207181054035,0.0,0.017464930288763055
prev_bar_taker_imbalance,0.03016216271705934,0.018728630797121115,0.0,0.0167835393428407,0.02163974297485014,0.017462815166374258
ret_term_spread__ret_3__ret_15,0.027805896766805057,0.027436878194349226,0.007825844747375976,0.012743479279676036,0.011488203978047324,0.017460060593250722
context_relative_volume_product__max_up_ret_5__relative_volume_3,0.022769550506607027,0.028598193362308042,0.0,0.006779880319681346,0.029028292720660764,0.01743518338185144
stale_trade_share_20_rolling_z_12,0.007306412061951178,0.025671660954599988,0.009029582648428998,0.004657409487413674,0.04005576815170735,0.017344166660820236
momentum_reversal,0.014441891326345194,0.03682266230970053,0.03536342555978064,0.0,0.0,0.01732559583916527
volume_share_term_spread__volume_share_10__volume_share_20,0.02066335779958409,0.007235310172034815,0.027598631736506618,0.030834847632708245,0.0,0.017266429468166755
volume_z_10_delta_1,0.0,0.020817414965937083,0.021568485957032726,0.043679085013847666,0.0,0.017212997187363493
volume_below_rolling_p20_share_20_delta_1,0.0145533359313985,0.012529093173295229,0.01450896995664851,0.027769039004840342,0.01661516019109887,0.017195119651456293
efficiency_3_delta_1,0.025297931912881884,0.036822485938513276,0.010194520170590752,0.0,0.013560183193776134,0.01717502424315241
dollar_vol_mean_5_delta_3,0.045411960922993606,0.0,0.016754569545586212,0.005534547399254755,0.018132505277873478,0.017166716629141612
stale_trade_share_20_mean_gap_6,0.03596778189359825,0.0215621207573234,0.019539658054174052,0.0,0.008757098122301455,0.01716533176547943
ret_relative_volume_product__ret_3__relative_volume_10,0.025048505047175994,0.0344698777692882,0.018496498260240885,0.007469171800612582,0.0,0.017096810575463535
relative_volume_3_mean_gap_6,0.03931816635504401,0.024218083406628798,0.0,0.021567114365218118,0.0,0.017020672825378187
volume_z_20_mean_gap_24,0.036235393341975834,0.015947836366447754,0.03284905428313347,0.0,0.0,0.017006456798311413
low_volume_flag_share_5_mean_gap_6,0.034681274579766504,0.006157634061614525,0.026646562914551166,0.007044597339997513,0.010436906188244128,0.016993395016834768
ret_vol_product__ret_15__rv_30,0.009131385846387058,0.008147561108660186,0.0,0.0,0.06740142661047115,0.016936074713103676
volume_z_3_rolling_z_12,0.029867077372958215,0.025151867020723057,0.01465361095553684,0.014667205468684868,0.0,0.016867952163580596
atr_ratio_5_20,0.018936467289300155,0.025349128242756615,0.00833291828155146,0.03165660301019295,0.0,0.016855023364760236
htf_regime_trend_strength_15m_delta_6,0.006825118009966278,0.0095584644200538,0.046219820697347466,0.0,0.021616701992777883,0.01684402102402908
ret_5_rolling_z_6,0.012217530929904411,0.015141089574494778,0.007343088640926576,0.03948609274255619,0.00964733723041133,0.01676702782365866
low_volume_flag_share_5_rolling_z_12,0.010574121186961355,0.03436404138395143,0.015286190840674379,0.02355059709164066,0.0,0.016754990100645566
volume_z_term_ratio__volume_z_5__volume_z_20,0.019902533799454603,0.024084558096752404,0.03374100724346007,0.005847966662776034,0.0,0.016715213160488622
volume_state_product__volume_z_20__relative_volume_5,0.023002440770078143,0.028291422829838347,0.020591767936174257,0.0,0.011661517647404973,0.016709429836699145
volume_z_5_delta_3,0.03760815326864556,0.02086418927533681,0.0,0.0249633244144663,0.0,0.016687133391689736
price_location_product__range_pos_10__close_z_10,0.019438612684715195,0.04292219453735579,0.020991561653752697,0.0,0.0,0.016670473775164736
ret_3_delta_6,0.034754790445612145,0.0377514576027543,0.0,0.0,0.010438006945825215,0.01658885099883833
volume_below_rolling_p20_share_5_delta_3,0.06999067130261573,0.0,0.012619274085908924,0.0,0.0,0.01652198907770493
prev_bar_trade_count_lag6,0.019405351408298254,0.0,0.0,0.0,0.06313599497784475,0.0165082692772286
ret_1_delta_6,0.02036280515982493,0.028432382953366732,0.021489698047872444,0.0058542107692877475,0.006299715748922116,0.01648776253585479
upside_rv_5,0.0,0.0,0.016694217645275462,0.004671033127651231,0.06105463930272613,0.016483978015130567
relative_volume_3,0.025674901531933213,0.0,0.019358340867619592,0.034339802601712925,0.0028295462169838116,0.01644051824364991
volume_z_5,0.030302890978321673,0.025732008325659625,0.008096144612332637,0.01788715824107678,0.0,0.016403640431478145
rv_10,0.029915146282405124,0.020970900802915256,0.009171715621717189,0.021832714161892815,0.0,0.016378095373786077
max_up_ret_5_delta_3,0.018081967031434762,0.0075416673222728145,0.021225503181014904,0.013150723445551082,0.021781638187731992,0.01635629983360111
ret_relative_volume_product__ret_5__relative_volume_20,0.026765253540311944,0.02039484372371994,0.0,0.013090490447647301,0.02048860006717292,0.01614783755577042
ret_3_mean_gap_24,0.018263230673704497,0.0380955070009239,0.0,0.024279644434303353,0.0,0.016127676421786353
ret_range_pos_product__ret_15__range_pos_5,0.0,0.0,0.018334272908501512,0.011238958181784555,0.05101874816410594,0.016118395850878403
relative_volume_term_spread__relative_volume_5__relative_volume_20,0.0,0.020877752045689993,0.030460715058654962,0.0,0.0292471066167262,0.01611711474421423
efficiency_5_mean_gap_24,0.006921130121968355,0.03533351516063111,0.03339778767295706,0.0,0.004704705726785785,0.016071427736468462
htf_close_z_15m_delta_3,0.018014467643271914,0.024875881558684785,0.0,0.008335150473386402,0.02902345558686863,0.016049791052442343
ret_5_lag2,0.027913401682714563,0.029590415687809964,0.011202574172970527,0.0,0.011498500658679025,0.016040978440434818
stale_trade_share_5_rolling_z_6,0.0,0.02949186240666217,0.0,0.010588886012425407,0.04002909542392406,0.01602196876860233
htf_efficiency_15m_delta_3,0.008239061965604177,0.02209018965460683,0.008800579470914704,0.016172703061380012,0.024804694860348107,0.016021445802570766
ret_volume_z_product__ret_5__volume_z_3,0.045985174411352275,0.02626732469532925,0.0,0.007814122298411497,0.0,0.016013324281018603
ret_10,0.012986177272128115,0.019542123738467233,0.0,0.022452026258069694,0.024988410543112974,0.015993747562355602
relative_volume_3_delta_3,0.0506447941245861,0.0,0.0071160039012421765,0.010614852934247602,0.011518448540239219,0.01597881990006302
ret_5_rolling_z_24,0.022312024130440707,0.02234079910708326,0.022446423130056473,0.012551676436139117,0.0,0.015930184560743913
second_level_volume_burst,0.009985973458850146,0.0,0.023148919251218227,0.024426584138634435,0.02208925609147749,0.01593014658803606
volume_share_20,0.02684505804340877,0.03818551925203734,0.009741041282328175,0.004860346627664853,0.0,0.015926393041087828
prev_bar_taker_buy_ratio_delta_1,0.0,0.04431056576906467,0.0,0.00879176655248359,0.026278176677637263,0.015876101799837106
ret_vol_product__ret_3__rv_10,0.010609394999143259,0.0345261645535086,0.011142754081877478,0.014161804935656396,0.008741569114442795,0.015836337536925708
context_relative_volume_product__compression_score__relative_volume_10,0.0,0.0,0.011185278019566883,0.011265099477547664,0.05665251816289197,0.015820579132001304
ret_relative_volume_product__ret_15__relative_volume_5,0.0,0.032240329377790804,0.011133247056772107,0.035280078598068386,0.0,0.01573073100652626
close_location_1_lag6,0.018752979606616885,0.006190133170927097,0.016042204312856145,0.016898156449378175,0.020624389445830334,0.015701572597121728
vwap_dist_term_spread__vwap_dist_3__vwap_dist_5,0.03142218330025206,0.010913578860616363,0.0,0.01945435896923317,0.01655485985810253,0.015668996197640825
ret_5_lag3,0.017709128902920455,0.0,0.032155374741131476,0.0,0.028247690376850418,0.01562243880418047
stale_trade_share_5_mean_gap_12,0.032097227874384,0.0,0.0,0.02705284435915449,0.018686209853996327,0.015567256417506965
relative_volume_10,0.02730680173262007,0.0,0.021901883885731912,0.014392414996560621,0.013753946025762668,0.015471009328135055
stale_trade_share_20_mean_gap_12,0.003392600710280219,0.03683553662677161,0.01804001192706574,0.005848708204183886,0.013130384508026676,0.015449448395265625
consecutive_bullish_bar_count,0.06780521985422622,0.0,0.0,0.009271019172986204,0.0,0.015415247805442484
range_pos_10_rolling_z_6,0.03113785556818673,0.03406408029242395,0.011856753036997868,0.0,0.0,0.015411737779521711
abs_ret_mean_5,0.023955557995544108,0.016256496960288327,0.013100915810272507,0.008035235703322562,0.015509431522975684,0.01537152759848064
context_relative_volume_product__wick_pressure_1__relative_volume_20,0.01200878644327539,0.0,0.02034186270037073,0.02246352519916024,0.02200498323784286,0.015363831516129845
efficiency_term_spread__efficiency_3__efficiency_5,0.0604189716964997,0.01630472031315596,0.0,0.0,0.0,0.015344738401931133
legal_prev_relative_taker_buy_base_volume_20,0.010843608936109575,0.02108464998473512,0.01678622781684208,0.027827078324231452,0.0,0.015308313012383645
relative_volume_3_mean_gap_24,0.037687626611228216,0.029595725155756206,0.0,0.0,0.008936590688790113,0.015243988491154908
ret_relative_volume_product__ret_15__relative_volume_3,0.0,0.010459088339660668,0.027146919366075314,0.038528436830400095,0.0,0.015226888907227214
volume_z_20_mean_gap_12,0.023059012366109514,0.030425369286565654,0.01647948394467517,0.0061513165623031715,0.0,0.0152230364319307
relative_volume_5_rolling_z_6,0.018668212306013343,0.0,0.022891822823454835,0.034468673466556486,0.0,0.015205741719204935
volume_z_3_rolling_z_6,0.0032489229462042105,0.02253381678379584,0.01920239730871224,0.03103351165199585,0.0,0.015203729738141627
ret_vol_product__ret_5__rv_3,0.03304724421651704,0.02767160101074853,0.0,0.014679948859285735,0.0,0.01507975881731026
context_relative_volume_product__down_ratio_5__relative_volume_10,0.06078263335546413,0.0,0.0,0.008527462475029779,0.005736774876678376,0.015009374141434457
context_relative_volume_product__wick_pressure_1__relative_volume_5,0.018441235479323928,0.03530520239688437,0.011279176315719163,0.009844509210461122,0.0,0.014974024680477718
context_relative_volume_product__clv_1__relative_volume_3,0.03353731535429748,0.02023667308096406,0.0,0.0169688537913211,0.00411110977765216,0.014970790400846961
volume_z_20_delta_6,0.011702087801872891,0.004713093048527292,0.021223366848872525,0.036487949170633444,0.0,0.01482529937398123
weekday_cos,0.0,0.021369771689051725,0.03765645254608927,0.014812194701449838,0.0,0.014767683787318167
range_pos_10_mean_gap_12,0.0392878165765578,0.007428913036991904,0.0,0.0,0.027070848840992146,0.014757515690908368
ret_vol_product__ret_15__rv_5,0.0,0.024690630938739376,0.0,0.03703318672376915,0.011920116606272495,0.014728786853756204
ret_5_mean_gap_24,0.009953966231302208,0.024208422140888065,0.005838767272108216,0.026796149269418677,0.006845066146583827,0.014728474212060198
close_z_5_rolling_z_12,0.03773882988149345,0.02221351686343212,0.00425716631301805,0.008836321627149672,0.0,0.014609166937018659
ret_close_z_product__ret_10__close_z_5,0.02415932679594441,0.026614526365977546,0.0,0.019056083500492087,0.002972863702244486,0.014560560072931708
range_pos_term_spread__range_pos_5__range_pos_10,0.01854939905873586,0.03942633233088663,0.0,0.008606408490492705,0.006067630658417468,0.01452995410770653
volume_below_rolling_p20_share_5_rolling_z_24,0.020906470964643525,0.02808698168231725,0.0,0.02053175117143984,0.002848459559837881,0.014474732675647698
clv_1_lag1,0.016254265159306093,0.01662482181878606,0.00754281608190501,0.014381234884657854,0.017380017354527325,0.01443663105983647
ret_relative_volume_product__ret_5__relative_volume_10,0.0,0.0,0.041424817531825905,0.03017433751333807,0.0,0.014319831009032797
wick_pressure_1_delta_1,0.032599817901597994,0.0,0.0,0.03038018389503463,0.008099021290499706,0.014215804617426466
context_ret_product__down_ratio_5__ret_15,0.0,0.026787089507425532,0.0,0.008735699190424169,0.03473051388235335,0.014050660516040609
ret_relative_volume_product__ret_5__relative_volume_3,0.012003879725712142,0.02874710697698129,0.019582928020932297,0.0,0.009308027727998684,0.013928388490324883
ret_close_z_product__ret_10__close_z_3,0.013864722754906765,0.030721787931924333,0.005498977340839391,0.019538898325565362,0.0,0.01392487727064717
max_negative_single_bar_return,0.0,0.061471951990431886,0.007945003314765534,0.0,0.0,0.013883391061039484
breakout_down_dist_20,0.028523684717430362,0.014127871934543134,0.015697497918609936,0.011033227334880448,0.0,0.013876456381092774
up_ratio_5,0.0,0.0,0.021265028407467093,0.04781173482286561,0.0,0.013815352646066542
relative_volume_20_lag2,0.02018389041843315,0.0,0.005458532302010704,0.043416774373189776,0.0,0.013811839418726726
low_volume_flag_share_20_lag2,0.0404985220020239,0.01235541284727852,0.015165643865619633,0.0,0.0,0.01360391574298441
context_relative_volume_product__max_down_ret_5__relative_volume_20,0.019611370200735806,0.009698267903086793,0.025496107328157963,0.0,0.013166047639689007,0.013594358614333914
ret_efficiency_product__ret_10__efficiency_5,0.03931357971028449,0.009623227744670544,0.0,0.00605411052497983,0.012865665207918268,0.013571316637570626
relative_volume_10_delta_6,0.01706350891351436,0.021382276910421254,0.006268680199666011,0.022914164557860085,0.0,0.013525726116292342
ret_5_delta_6,0.01725128137731436,0.006895977753457263,0.017110609869732566,0.010732828567868426,0.01556499535051006,0.013511138583776536
legal_prev_taker_buy_base_volume_z_5,0.025998696922514736,0.03061177668886499,0.0,0.010866238694077669,0.0,0.013495342461091478
efficiency_10_delta_1,0.023238876034244384,0.030457633257496564,0.0,0.01366434160701546,0.0,0.01347217017975128
volume_z_3_delta_1,0.0,0.04195380236697098,0.0,0.011053945002169673,0.014163866979273791,0.01343432286968289
volume_below_rolling_p20_share_5_rolling_z_6,0.04384553773494779,0.014385253459279443,0.008911063601020286,0.0,0.0,0.013428370959049502
context_relative_volume_product__max_down_ret_5__relative_volume_3,0.030299459948674175,0.015869282076516618,0.008267586302560683,0.012352679428109312,0.0,0.013357801551172157
up_ratio_5_rolling_z_12,0.0,0.045724844433923155,0.007877434835116841,0.00442081746854787,0.008551009122758902,0.013314821172069353
ret_relative_volume_product__ret_3__relative_volume_3,0.0,0.014360984798562959,0.006591789888094857,0.026029635089506883,0.019546784414060294,0.013305838838044998
ret_5_delta_3,0.0,0.019240144294990373,0.0163833807891654,0.010593145544026489,0.020301524917645804,0.013303639109165613
down_ratio_5_delta_6,0.02253406432622708,0.017813962982869656,0.013161446349508511,0.012639170830718385,0.0,0.013229728897864727
rv_5_lag6,0.03892111700370174,0.01514458799037431,0.0,0.0,0.012033779969064635,0.013219896992628138
compression_score_mean_gap_6,0.0,0.025234701593371916,0.008920993987827594,0.031925901729666695,0.0,0.013216319462173243
signed_volume_1_lag2,0.012630081467580564,0.02486595377700895,0.00792416486135695,0.006835102397814579,0.013368976193179704,0.013124855739388147
wick_pressure_1_mean_gap_6,0.001972086672863141,0.009171985167804517,0.023434127574494867,0.030813732956807994,0.0,0.013078386474394105
volume_share_term_ratio__volume_share_10__volume_share_20,0.011418716008410719,0.03196869259842223,0.0,0.0,0.021897247828064938,0.013056931286979578
range_pos_3_delta_3,0.039928216915940735,0.0,0.01611575720486504,0.0,0.009149306446008547,0.013038656113362865
context_ret_product__max_up_ret_5__ret_10,0.04733686996508829,0.0,0.017821509390842857,0.0,0.0,0.01303167587118623
stale_trade_share_5_lag3,0.019208273330860403,0.03690396871732457,0.004648017668155444,0.004369502559123209,0.0,0.013025952455092726
ret_1_lag1,0.009358300204401829,0.039489061323179676,0.016161470077972327,0.0,0.0,0.013001766321110766
relative_volume_5,0.025161786096264654,0.016514072591721086,0.006841434858557568,0.01642816592270878,0.0,0.012989091893850419
close_z_3_delta_6,0.019406597601185186,0.036145301130576984,0.009131270181919374,0.0,0.0,0.01293663378273631
volume_state_product__volume_z_5__relative_volume_5,0.030851799958455516,0.0,0.022247389271332907,0.0,0.011116672710413427,0.012843172388040369
htf_regime_trend_strength_15m_delta_3,0.011309591832807666,0.011697412197928834,0.023059792652547702,0.0,0.01808388976395287,0.012830137289447412
efficiency_5_mean_gap_6,0.03990202305355538,0.024023353180936347,0.0,0.0,0.0,0.012785075246898345
htf_ret_15m_1_delta_6,0.0254638095907105,0.00996603048971602,0.00910009349487582,0.019264322931399305,0.0,0.01275885130134033
ret_vol_ratio__ret_3__rv_3,0.012656279606216608,0.036879673486768245,0.0,0.0,0.014149023662043838,0.012736995351005736
ret_15_delta_1,0.015657854359321974,0.02158944144264157,0.0,0.017631784718230827,0.008111808788525727,0.01259817786174402
relative_volume_term_spread__relative_volume_3__relative_volume_20,0.016470188685224787,0.0,0.0,0.046450049823250995,0.0,0.012584047701695156
ret_3_lag3,0.0,0.041618420297793085,0.005413193418252368,0.015701060692485357,0.0,0.012546534881706161
volume_below_rolling_p20_share_20_rolling_z_6,0.022764090174809664,0.009419390802814986,0.013109976535921792,0.008890606293105592,0.008084091195597203,0.012453631000449846
range_pos_5_delta_3,0.020002968816757862,0.027761573161337323,0.013906797384862947,0.0,0.0,0.012334267872591625
close_z_10_mean_gap_24,0.018965193897554126,0.008425827852314228,0.011996813846275694,0.022283141108904076,0.0,0.012334195341009624
volume_z_term_spread__volume_z_10__volume_z_20,0.011239783516685493,0.01495358095477326,0.0,0.035213119421462415,0.0,0.012281296778584232
ret_volume_z_product__ret_3__volume_z_3,0.01110272058605259,0.015312176979268842,0.009415270268835605,0.012665026141036996,0.012873799471624835,0.012273798689363773
context_relative_volume_product__up_ratio_5__relative_volume_5,0.015975877391369693,0.018094477236406968,0.0,0.027219189007346184,0.0,0.012257908727024569
dollar_vol_mean_5_delta_1,0.0228762840716444,0.006360723900241268,0.02524555822002012,0.006600738391452579,0.0,0.012216660916671675
context_ret_product__compression_score__ret_5,0.017494377603121457,0.029657515463394957,0.0,0.0,0.013676420411418254,0.012165662695586934
ret_vol_product__ret_10__rv_3,0.0173508068145854,0.0041969738048938925,0.0,0.024719913279855864,0.014552974307520217,0.012164133641371075
ret_efficiency_product__ret_5__efficiency_3,0.02091697725400775,0.010135664128143483,0.0,0.0,0.029574767666337216,0.01212548180969769
ret_relative_volume_product__ret_3__relative_volume_5,0.0076504388938672405,0.0361458779141381,0.0,0.016756012457782427,0.0,0.012110465853157554
htf_ret_15m_1_lag1,0.03192222310773997,0.016033245630984797,0.009662718298421115,0.0,0.0027547720950403197,0.012074591826437239
legal_prev_log_taker_buy_base_volume_lag1,0.0,0.031047703846189996,0.0,0.015545426937895047,0.013753376106397791,0.012069301378096567
ret_1_accel,0.048983807927191814,0.0,0.0,0.011283745667352638,0.0,0.01205351071890889
ret_volume_z_product__ret_3__volume_z_20,0.031737117920338266,0.009607535152202253,0.007703001950677055,0.0,0.01113072449861173,0.01203567590436586
low_volume_flag_share_20_lag3,0.0,0.029569033963441144,0.009709759460383804,0.007550821909929935,0.01315960396852031,0.011997843860455038
volume_state_product__volume_z_10__relative_volume_10,0.03315462384817025,0.020508567665765167,0.0030393723601616143,0.0,0.0032616881275288763,0.011992850400325182
context_ret_product__down_ratio_5__ret_3,0.005867432758353824,0.03536146517922058,0.018539764634014962,0.0,0.0,0.011953732514317871
ret_3_lag1,0.0,0.036100588870957635,0.01104764840706304,0.0021348114945104295,0.010344157125554802,0.01192544117961718
ret_3_rolling_z_24,0.041806476494441004,0.01764501508394878,0.0,0.0,0.0,0.011890298315677957
ret_5_rolling_z_12,0.0,0.0,0.012075892441465796,0.012376001337252873,0.03475794918627049,0.011841968592997831
ret_efficiency_product__ret_3__efficiency_10,0.02339301532791677,0.004401695346683532,0.015806183321994474,0.005847273537697883,0.009508375446054191,0.011791308596069371
