catboost_confidence,continuation_cutoff,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.15,0.35,7468.0,1.0,0.649864096861873,0.6416252557731658,0.6457446763175194,0.6501071237279057,0.6460899839314408,0.5419121585431173,0.4580878414568827,0.15,0.35,7468.0,4047.0,3421.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2921799678628816,0.5949033670005233,0.4911385345422404,4047.0,3421.0,7468.0,1.0,0.6460899839314408,4825.0,1.0,1.0,4825.0,2643.0,1.0,0.0,2643.0
0.15,0.375,7468.0,1.0,0.649864096861873,0.6416252557731658,0.6457446763175194,0.6501071237279057,0.6460899839314408,0.5419121585431173,0.4580878414568827,0.15,0.375,7468.0,4047.0,3421.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2921799678628816,0.5949033670005233,0.4911385345422404,4047.0,3421.0,7468.0,1.0,0.6460899839314408,4825.0,1.0,1.0,4825.0,2643.0,1.0,0.0,2643.0
0.15,0.4,7468.0,1.0,0.649864096861873,0.6416252557731658,0.6457446763175194,0.6501071237279057,0.6460899839314408,0.5419121585431173,0.4580878414568827,0.15,0.4,7468.0,4047.0,3421.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2921799678628816,0.5949033670005233,0.4911385345422404,4047.0,3421.0,7468.0,1.0,0.6460899839314408,4825.0,1.0,1.0,4825.0,2643.0,1.0,0.0,2643.0
0.15,0.425,7468.0,0.9998660953401178,0.6500247157686604,0.6416252557731658,0.6458249857709131,0.6501071237279057,0.6461765099772332,0.5418508102316861,0.4581491897683139,0.15,0.425,7467.0,4046.0,3421.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.29231387252276386,0.5947908131508732,0.491456602993322,4046.0,3421.0,7467.0,0.9998660953401178,0.6461765099772332,4825.0,1.0,1.0,4825.0,2643.0,0.9996216420734014,0.0,2642.0
0.15,0.45,7468.0,0.9987948580610605,0.6502475247524753,0.6417081017841474,0.6459778132683114,0.6501071237279057,0.6463332886445904,0.5416275640166243,0.4583724359833758,0.15,0.45,7459.0,4040.0,3419.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2923138725227637,0.5943403846022483,0.4918290597371901,4040.0,3419.0,7459.0,0.9987948580610605,0.6463332886445904,4825.0,0.9991709844559585,1.0,4821.0,2643.0,0.9981082103670071,0.0,2638.0
0.15,0.475,7468.0,0.9892876272094269,0.6515,0.6425619834710744,0.6470309917355372,0.6501071237279057,0.6474011911207364,0.5414185165132648,0.4585814834867352,0.15,0.475,7388.0,4000.0,3388.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.291644349223353,0.5906112418444445,0.49380087705842635,4000.0,3388.0,7388.0,0.9892876272094269,0.6474011911207364,4825.0,0.9912953367875648,1.0,4783.0,2643.0,0.9856223987892546,0.0,2605.0
0.15,0.5,7468.0,0.946036422067488,0.6561357702349869,0.6472952086553323,0.6517154894451596,0.6501071237279057,0.6520877565463553,0.5421089879688605,0.4578910120311394,0.15,0.5,7065.0,3830.0,3235.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2877611140867703,0.5737051978066425,0.5015835923866865,3830.0,3235.0,7065.0,0.946036422067488,0.6520877565463553,4825.0,0.9548186528497409,1.0,4607.0,2643.0,0.9300037835792659,0.0,2458.0
0.15,0.525,7468.0,0.853776111408677,0.6690814256737178,0.6557264957264958,0.6624039607001068,0.6501071237279057,0.6629548306148055,0.5412484316185696,0.4587515683814304,0.15,0.525,6376.0,3451.0,2925.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2782538832351366,0.5364336996188533,0.5187106690590868,3451.0,2925.0,6376.0,0.853776111408677,0.6629548306148055,4825.0,0.8760621761658031,1.0,4227.0,2643.0,0.8130911842603102,0.0,2149.0
0.15,0.55,7468.0,0.7400910551687199,0.6863384414737529,0.6739837398373983,0.6801610906555756,0.6501071237279057,0.6808395151076534,0.5549122489596526,0.44508775104034737,0.15,0.55,5527.0,3067.0,2460.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.2676754151044457,0.48601216037475553,0.5507586783385129,3067.0,2460.0,5527.0,0.7400910551687199,0.6808395151076534,4825.0,0.7798963730569948,1.0,3763.0,2643.0,0.6674233825198638,0.0,1764.0
0.15,0.575,7468.0,0.6395286555972148,0.7024916325771662,0.6938188787733589,0.6981552556752626,0.6501071237279057,0.6987018425460636,0.5630234505862647,0.4369765494137353,0.15,0.575,4776.0,2689.0,2087.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.25415104445634706,0.4389633305532865,0.57898012605291,2689.0,2087.0,4776.0,0.6395286555972148,0.6987018425460636,4825.0,0.6916062176165804,1.0,3337.0,2643.0,0.544457056375331,0.0,1439.0
0.15,0.6,7468.0,0.5585163363685056,0.7160909856781803,0.7134112409571508,0.7147511133176656,0.6501071237279057,0.7149364660752817,0.5691680652121793,0.43083193478782067,0.15,0.6,4171.0,2374.0,1797.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.24009105516871987,0.39901458695127034,0.6017099700619241,2374.0,1797.0,4171.0,0.5585163363685056,0.7149364660752817,4825.0,0.6180310880829015,1.0,2982.0,2643.0,0.4498675747256905,0.0,1189.0
0.15,0.625,7468.0,0.4965184788430637,0.7329279700654817,0.7305732484076433,0.7317506092365624,0.6501071237279057,0.7319309600862999,0.5765911542610572,0.42340884573894283,0.15,0.625,3708.0,2138.0,1570.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.23031601499732188,0.364830415293011,0.6312960908490735,2138.0,1570.0,3708.0,0.4965184788430637,0.7319309600862999,4825.0,0.5624870466321243,1.0,2714.0,2643.0,0.3760877790389709,0.0,994.0
0.15,0.65,7468.0,0.450990894483128,0.7409484956654768,0.7327647476901208,0.7368566216777988,0.6501071237279057,0.7375296912114014,0.5822446555819477,0.41775534441805223,0.15,0.65,3368.0,1961.0,1407.0,0.7058910363334758,0.21755449978607114,0.623945993595267,0.21424745581146226,0.3440519137220906,0.6227183958770872,1961.0,1407.0,3368.0,0.450990894483128,0.7375296912114014,4825.0,0.5148186528497409,1.0,2484.0,2643.0,0.33446840711312903,0.0,884.0
