abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,-0.07471060738900585,0.8,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.025,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,-0.07471060738900585,0.8,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
7978.0,0.9686741136474016,166.0,0.6427877848871663,0.6946648814983869,0.02015541525012142,0.5,0.05,92.0,0.011170471102476931,0.9988515176374078,0.7391937833899952,6088.0,6088.0,0.9927243241337071,1.0,1.0,1.0,-0.07471060738900585,0.8,6095.0,0.9927243241337071,2141.0,0.7400437105390967,0.5634916585507955,0.5651863688744982,0.9798445847498786,8236.0,0.0,0.0
7498.0,0.9103933948518699,328.0,0.6729656203539863,0.7120908123106456,0.0398251578436134,0.5,0.075,410.0,0.04978144730451676,0.9965545529122232,0.7374939290917921,6074.0,6074.0,0.9882086715274156,1.0,1.0,1.0,-0.07471060738900585,0.8,6095.0,0.9882086715292764,2141.0,0.7400437105390967,0.5623283713956622,0.5651863688744982,0.9601748421563866,8236.0,0.0,0.0
6742.0,0.8186012627489072,712.0,0.6426168630549247,0.6943973248781262,0.08644973288003885,0.5,0.1,782.0,0.09494900437105391,0.9896636587366694,0.7323943661971831,6032.0,6032.0,0.9728052288034168,1.0,1.0,1.0,-0.07471060738900585,0.8,6095.0,0.9728052294104351,2141.0,0.7400437105390967,0.5582912239007303,0.5651863688744982,0.9135502671199611,8236.0,0.0,0.0
3448.0,0.4186498300145702,2458.0,0.6046164058812559,0.6392312459787173,0.29844584749878583,0.5,0.15,2330.0,0.282904322486644,0.9504511894995898,0.7033754249635745,5793.0,5793.0,0.894414220593527,1.0,0.9756148381582231,1.0,-0.07471060738900585,0.8,6095.0,0.894414221930336,2141.0,0.7400437105390967,0.5374662941026725,0.5651863688744982,0.7015541525012142,8236.0,0.0,0.0
2843.0,0.34519184069936865,2976.0,0.5896279841589857,0.6194994735078632,0.36134045653229724,0.5,0.2,2417.0,0.2934677027683341,0.9365053322395406,0.6930548810101991,5708.0,5708.0,0.862538315646808,1.0,0.8057407017270672,1.0,-0.07471060738900585,0.8,6095.0,0.8625383171330062,2141.0,0.7400437105390967,0.5285001245161628,0.5651863688744982,0.6386595434677028,8236.0,0.0,0.0
294.0,0.035696940262263235,5413.0,0.5374698745093589,0.5533967563295379,0.6572365225837785,0.5,0.3,2529.0,0.3070665371539582,0.8378999179655455,0.620082564351627,5107.0,5107.0,0.6725971404643298,0.7216454273634956,0.43187631088214795,1.0,-0.07471060738900585,0.8,6095.0,0.672597143773121,2141.0,0.7400437105390967,0.47898310737269495,0.5651863688744982,0.3427634774162215,8236.0,0.0,0.0
0.0,0.0,5706.0,0.5359120167344346,0.5525715521053542,0.6928120446818844,0.5,0.5,2530.0,0.3071879553181156,0.8239540607054963,0.6097620203982516,5022.0,5022.0,0.6477293125829678,0.6797450189904668,0.4050331738539076,1.0,-0.07471060738900585,0.8,6095.0,0.6477293161500821,2141.0,0.7400437105390967,0.4732211729637811,0.5651863688744982,0.3071879553181156,8236.0,0.0,0.0
0.0,0.0,5706.0,0.5359120167344346,0.5525715521053542,0.6928120446818844,0.5,1.0,2530.0,0.3071879553181156,0.8239540607054963,0.6097620203982516,5022.0,5022.0,0.6477293125829678,0.6797450189904668,0.4050331738539076,1.0,-0.07471060738900585,0.8,6095.0,0.6477293161500821,2141.0,0.7400437105390967,0.4732211729637811,0.5651863688744982,0.3071879553181156,8236.0,0.0,0.0
8236.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7400437105390967,6095.0,6095.0,1.0,1.0,1.0,1.0,0.08151778340857246,0.85,6095.0,1.0,2141.0,0.7400437105390967,0.5651863688744982,0.5651863688744982,1.0,8236.0,0.0,0.0
8100.0,0.9834871296745993,89.0,0.6847070154141159,0.7276464495133099,0.010806216610004856,0.5,0.025,47.0,0.005706653715395823,0.9996718621821165,0.7398008742107819,6093.0,6093.0,0.9965847141009899,1.0,1.0,1.0,0.08151778340857246,0.85,6095.0,0.9965847141009899,2141.0,0.7400437105390967,0.5643802110085666,0.5651863688744982,0.9891937833899952,8236.0,0.0,0.0
