bin_index,limit_price,empirical_gc,mean_h2_gc,upper_0.8,upper_0.9,upper_0.95
1,0.2,0.15306122448979592,0.2197435200214386,0.19003940712748243,0.20814105921353937,0.22367737538144403
1,0.21,0.16326530612244897,0.232627272605896,0.2008336119068674,0.21927213865380574,0.23506214608566636
1,0.22,0.17346938775510204,0.24248839914798737,0.21158688858815497,0.23034123668946171,0.24636789505786097
1,0.23,0.20408163265306123,0.2537226974964142,0.24362675007767406,0.26321535509380045,0.279860255674997
1,0.24,0.22448979591836735,0.2639271020889282,0.2648236042071358,0.284884421437408,0.3018734057488959
1,0.25,0.23469387755102042,0.2801048457622528,0.2753779808024401,0.2956522114790731,0.3127948231916118
1,0.26,0.25510204081632654,0.29637643694877625,0.296405020522038,0.31706397015394255,0.334479649518096
1,0.27,0.2653061224489796,0.3082989752292633,0.30687984575850064,0.32771121070362424,0.34524722553895343
1,0.28,0.2653061224489796,0.3194759786128998,0.30687984575850064,0.32771121070362424,0.34524722553895343
1,0.29,0.2755102040816326,0.3332464396953583,0.3173301361211222,0.3383212680102421,0.35596734219177417
1,0.3,0.2857142857142857,0.3509760797023773,0.3277567222120373,0.348895399273573,0.3666416011452142
1,0.31,0.29591836734693877,0.3622583746910095,0.33816035483833384,0.35943474099998407,0.37727145046159916
1,0.32,0.3163265306122449,0.3766506612300873,0.3589014147124997,0.38041307512977207,0.39840304193994847
1,0.33,0.32653061224489793,0.3940030336380005,0.36924001648231225,0.3908538457362322,0.40890705032889224
1,0.34,0.336734693877551,0.41615426540374756,0.3795580256060673,0.4012634010135088,0.41937120417250695
1,0.35,0.37755102040816324,0.4426157772541046,0.42063269537697934,0.4426024310811339,0.4608457986299014
1,0.36,0.40816326530612246,0.46111059188842773,0.4512410446116137,0.4733070658140197,0.49156912738063696
1,0.37,0.4387755102040816,0.48146501183509827,0.4816875988112744,0.5037664153906907,0.5219792264734808
1,0.38,0.4489795918367347,0.4982675313949585,0.4918013272796981,0.5138662844211347,0.5320479277232164
1,0.39,0.47959183673469385,0.5147221684455872,0.5220387973780742,0.5440086570974816,0.5620532385982524
1,0.4,0.5102040816326531,0.5472429990768433,0.5521220168170886,0.5739171880428169,0.591759931227139
1,0.41,0.5102040816326531,0.5717597007751465,0.5521220168170886,0.5739171880428169,0.591759931227139
1,0.42,0.5204081632653061,0.5897794961929321,0.5621155752064073,0.5838348815926755,0.6015959934415591
1,0.43,0.5306122448979592,0.6092724800109863,0.5720920077561438,0.5937266143666955,0.6113989054194002
1,0.44,0.5306122448979592,0.6348137259483337,0.5720920077561438,0.5937266143666955,0.6113989054194002
1,0.45,0.5408163265306123,0.6609411239624023,0.5820512618961499,0.6035923072987115,0.6211685669556994
1,0.46,0.5816326530612245,0.6860610842704773,0.6217146837286701,0.6427919513861908,0.6599112430462184
1,0.47,0.6530612244897959,0.7120159864425659,0.6904314538329045,0.7103392346744002,0.7263678024581901
1,0.48,0.673469387755102,0.7340758442878723,0.7098922048187333,0.7293769261788017,0.7450215964457696
1,0.49,0.6836734693877551,0.7552146911621094,0.7195919038439986,0.7388493037504515,0.7542892008877362
1,0.5,0.7448979591836735,0.7816507816314697,0.7773249739118354,0.794979227666558,0.8089963970321276
1,0.51,0.7857142857142857,0.8047488331794739,0.81531275951254,0.8316410091067177,0.8445012993721136
1,0.52,0.8061224489795918,0.8285295367240906,0.8341296430766311,0.8497041888413913,0.8619127209391412
