t_follow,t_reversal,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.525,0.3,7468.0,0.8678361006963042,0.664033850493653,0.6529291553133515,0.6584815029035023,0.6411355115158007,0.6590032402407036,0.5469834902021293,0.4530165097978707,0.525,0.3,6481.0,3545.0,2936.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2759775040171397,0.5439938403507729,0.5073173325624175,3545.0,2936.0,6481.0,0.8678361006963042,0.6590032402407036,4825.0,0.8851813471502591,1.0,4271.0,2643.0,0.8361710177828225,0.0,2210.0
0.525,0.325,7468.0,0.8678361006963042,0.664033850493653,0.6529291553133515,0.6584815029035023,0.6411355115158007,0.6590032402407036,0.5469834902021293,0.4530165097978707,0.525,0.325,6481.0,3545.0,2936.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2759775040171397,0.5439938403507729,0.5073173325624175,3545.0,2936.0,6481.0,0.8678361006963042,0.6590032402407036,4825.0,0.8851813471502591,1.0,4271.0,2643.0,0.8361710177828225,0.0,2210.0
0.525,0.35,7468.0,0.8678361006963042,0.664033850493653,0.6529291553133515,0.6584815029035023,0.6411355115158007,0.6590032402407036,0.5469834902021293,0.4530165097978707,0.525,0.35,6481.0,3545.0,2936.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2759775040171397,0.5439938403507729,0.5073173325624175,3545.0,2936.0,6481.0,0.8678361006963042,0.6590032402407036,4825.0,0.8851813471502591,1.0,4271.0,2643.0,0.8361710177828225,0.0,2210.0
0.525,0.375,7468.0,0.8678361006963042,0.664033850493653,0.6529291553133515,0.6584815029035023,0.6411355115158007,0.6590032402407036,0.5469834902021293,0.4530165097978707,0.525,0.375,6481.0,3545.0,2936.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2759775040171397,0.5439938403507729,0.5073173325624175,3545.0,2936.0,6481.0,0.8678361006963042,0.6590032402407036,4825.0,0.8851813471502591,1.0,4271.0,2643.0,0.8361710177828225,0.0,2210.0
0.525,0.4,7468.0,0.8679700053561864,0.664033850493653,0.6530473272046305,0.6585405888491418,0.6411355115158007,0.6590558469608145,0.54689910521444,0.45310089478556004,0.525,0.4,6482.0,3545.0,2937.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.27611140867702194,0.5439938403507729,0.5075634836213999,3545.0,2937.0,6482.0,0.8679700053561864,0.6590558469608145,4825.0,0.8851813471502591,1.0,4271.0,2643.0,0.8365493757094211,0.0004522840343735866,2211.0
0.525,0.425,7468.0,0.8685056239957151,0.6642232872850296,0.6529431779516842,0.6585832326183569,0.6411355115158007,0.6591119333950046,0.5468701819303114,0.45312981806968855,0.525,0.425,6486.0,3547.0,2939.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2763792179967863,0.5441169019608418,0.5079408799851549,3547.0,2939.0,6486.0,0.8685056239957151,0.6591119333950046,4825.0,0.8853886010362695,0.9997659176029963,4272.0,2643.0,0.8376844494892168,0.0018066847335140017,2214.0
0.525,0.45,7468.0,0.8718532404927691,0.6632939853850478,0.6525567219776498,0.6579253536813487,0.6411355115158007,0.6584242051912149,0.546459837198587,0.453540162801413,0.525,0.45,6511.0,3558.0,2953.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.2762453133369042,0.5457141775489551,0.506208789695816,3558.0,2953.0,6511.0,0.8718532404927691,0.6584242051912149,4825.0,0.8880829015544042,0.996732788798133,4285.0,2643.0,0.8422247446083996,0.0071877807726864335,2226.0
0.525,0.475,7468.0,0.8824317086234601,0.6611915367483296,0.6497665110073382,0.6554790238778339,0.6411355115158007,0.6559939301972686,0.5450682852807284,0.45493171471927163,0.525,0.475,6590.0,3592.0,2998.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.275307980717729,0.5509644852010568,0.4996837148537155,3592.0,2998.0,6590.0,0.8824317086234601,0.6559939301972686,4825.0,0.8969948186528497,0.9868299445471349,4328.0,2643.0,0.8558456299659478,0.022988505747126436,2262.0
0.525,0.5,7468.0,0.9185859667916444,0.6521270866989769,0.642085187539733,0.6471061371193549,0.6411355115158007,0.6475218658892128,0.541399416909621,0.458600583090379,0.525,0.5,6860.0,3714.0,3146.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.27102303160149965,0.5690179853001769,0.47629958736458133,3714.0,3146.0,6860.0,0.9185859667916444,0.6475218658892128,4825.0,0.9282901554404145,0.9535610627372181,4479.0,2643.0,0.9008702232311767,0.07181856362872742,2381.0
0.55,0.25,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.25,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
0.55,0.275,7468.0,0.7577664702731655,0.6810207336523126,0.6707606973058637,0.6758907154790882,0.6411355115158007,0.6764446015197031,0.5539848029687224,0.4460151970312776,0.55,0.275,5659.0,3135.0,2524.0,0.6980303236560473,0.2194073726069125,0.6276137918385261,0.26740760578468126,0.4951559675942946,0.5400472240774473,3135.0,2524.0,5659.0,0.7577664702731655,0.6764446015197031,4825.0,0.7933678756476684,1.0,3828.0,2643.0,0.6927733636019675,0.0,1831.0
