blend_weight,t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss,utility,downside_risk,selection_score,up_signal_count,down_signal_count,total_signal_count,signal_coverage,overall_signal_accuracy,continuation_sample_count,continuation_coverage,continuation_accepted_accuracy,continuation_accepted_count,reversal_sample_count,reversal_coverage,reversal_accepted_accuracy,reversal_accepted_count
0.25,0.63,0.43,7468.0,0.7095607927155865,0.7081228138359891,0.6720469552457814,0.6900848845408852,0.6423406534547402,0.6895640686922061,0.48556331383279866,0.5144366861672014,0.63,0.43,5299.0,2573.0,2726.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2690144617032673,0.46933268105487774,0.5731850189904253,2573.0,2726.0,5299.0,0.7095607927155865,0.6895640686922061,4825.0,0.753160621761658,0.9755090809025867,3634.0,2643.0,0.6299659477866061,0.06546546546546547,1665.0
0.25,0.63,0.44,7468.0,0.7222817354043921,0.7081228138359891,0.6671393123006026,0.6876310630682958,0.6423406534547402,0.6866889136077122,0.47701149425287354,0.5229885057471264,0.63,0.44,5394.0,2573.0,2821.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.26968398500267804,0.4757088134571999,0.56690979307858,2573.0,2821.0,5394.0,0.7222817354043921,0.6866889136077122,4825.0,0.7637305699481866,0.9709633649932158,3685.0,2643.0,0.6466136965569429,0.07372732592159158,1709.0
0.25,0.63,0.45,7468.0,0.7380824852704874,0.7081228138359891,0.6611092208234093,0.6846160173296991,0.6423406534547402,0.683055152394775,0.466799709724238,0.533200290275762,0.63,0.45,5512.0,2573.0,2939.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.27021960364220665,0.4836645953697049,0.5586921313429101,2573.0,2939.0,5512.0,0.7380824852704874,0.683055152394775,4825.0,0.7769948186528497,0.9655908242197919,3749.0,2643.0,0.6670450245932652,0.0822461712989223,1763.0
0.25,0.63,0.46,7468.0,0.7522763792179968,0.7081228138359891,0.6571428571428571,0.6826328354894231,0.6423406534547402,0.6804912780348878,0.45799216803132786,0.5420078319686721,0.63,0.46,5618.0,2573.0,3045.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2715586502410284,0.4902640762777589,0.5539028115271838,2573.0,3045.0,5618.0,0.7522763792179968,0.6804912780348878,4825.0,0.78860103626943,0.9603153745072274,3805.0,2643.0,0.6859629209231933,0.09321566464423607,1813.0
0.25,0.63,0.47,7468.0,0.7667380824852705,0.7081228138359891,0.6523945448778941,0.6802586793569416,0.6423406534547402,0.6774362556758645,0.4493538246594481,0.5506461753405518,0.63,0.47,5726.0,2573.0,3153.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2720942688805571,0.4973146959444862,0.5471269421544104,2573.0,3153.0,5726.0,0.7667380824852705,0.6774362556758645,4825.0,0.8002072538860103,0.9554519554519555,3861.0,2643.0,0.7056375331063186,0.10187667560321716,1865.0
0.25,0.63,0.48,7468.0,0.782672737011248,0.7081228138359891,0.6448655256723717,0.6764941697541804,0.6423406534547402,0.6727117194183062,0.4402053036783576,0.5597946963216425,0.63,0.48,5845.0,2573.0,3272.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2703535083020888,0.5061221338319236,0.5341665385293535,2573.0,3272.0,5845.0,0.782672737011248,0.6727117194183062,4825.0,0.8126424870466321,0.9492476409079317,3921.0,2643.0,0.7279606507756338,0.10914760914760915,1924.0
0.25,0.63,0.49,7468.0,0.7949919657204071,0.7081228138359891,0.6426872770511296,0.6754050454435594,0.6423406534547402,0.6710459828196058,0.43338386390432876,0.5666161360956712,0.63,0.49,5937.0,2573.0,3364.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.2719603642206748,0.5113861561969254,0.5318101808683845,2573.0,3364.0,5937.0,0.7949919657204071,0.6710459828196058,4825.0,0.8242487046632124,0.9441790294191602,3977.0,2643.0,0.741581536133182,0.11683673469387755,1960.0
0.25,0.63,0.5,7468.0,0.80878414568827,0.7081228138359891,0.6357081049899048,0.671915459412947,0.6423406534547402,0.6665562913907285,0.42599337748344374,0.5740066225165563,0.63,0.5,6040.0,2573.0,3467.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.26941617568291376,0.5193110676681926,0.5187953665086412,2573.0,3467.0,6040.0,0.80878414568827,0.6665562913907285,4825.0,0.8375129533678757,0.9359069537243256,4041.0,2643.0,0.756337495270526,0.12206103051525763,1999.0
0.25,0.64,0.2,7468.0,0.4098821638993037,0.7112561174551386,0.7881773399014779,0.7497167286783082,0.6423406534547402,0.7265599477295002,0.8010454099967331,0.1989545900032669,0.64,0.2,3061.0,2452.0,609.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.18572576325656134,0.3347808243035601,0.5547682237861863,2452.0,609.0,3061.0,0.4098821638993037,0.7265599477295002,4825.0,0.46010362694300516,0.9968468468468469,2220.0,2643.0,0.31819901626939084,0.013079667063020214,841.0
0.25,0.64,0.21,7468.0,0.41938939475093734,0.7112561174551386,0.7720588235294118,0.7416574704922752,0.6423406534547402,0.7244572158365262,0.7828863346104725,0.21711366538952745,0.64,0.21,3132.0,2452.0,680.0,0.70243530382818,0.22036857625836553,0.6305691583226959,0.1882699517943225,0.33994076171931403,0.5538316465554527,2452.0,680.0,3132.0,0.41938939475093734,0.7244572158365262,4825.0,0.4694300518134715,0.9969094922737307,2265.0,2643.0,0.3280363223609535,0.012687427912341407,867.0
