epoch,rho,loss,train_sample_count,train_mean_gap,train_min_gap,train_violation_rate,train_max_violation,train_coverage,validation_sample_count,validation_mean_gap,validation_min_gap,validation_violation_rate,validation_max_violation,validation_coverage
238,300.0,0.1759265156522874,15657.0,0.1779879480600357,-0.020036041736602783,0.0011496455259628281,0.03003603219985962,0.9988503544740371,7432.0,0.17039422690868378,-0.5886604189872742,0.1671151776103337,0.598660409450531,0.8328848223896663
239,300.0,0.17787839231952543,15657.0,0.17095959186553955,-0.011324942111968994,0.004151497732643546,0.02132493257522583,0.9958485022673564,7432.0,0.16440001130104065,-0.5955144166946411,0.18554897739504844,0.605514407157898,0.8144510226049516
240,300.0,0.17647958234433206,15657.0,0.17220835387706757,-0.021925508975982666,0.004087628536756722,0.0319254994392395,0.9959123714632433,7432.0,0.16341540217399597,-0.5993050336837769,0.1833961248654467,0.6093050241470337,0.8166038751345532
241,300.0,0.17582627313752328,15657.0,0.17664305865764618,-0.021079063415527344,0.0013412531136232995,0.03107905387878418,0.9986587468863767,7432.0,0.17061838507652283,-0.5510236024856567,0.16428955866523143,0.5610235929489136,0.8357104413347686
242,300.0,0.17298602000359567,15657.0,0.16850261390209198,-0.010053902864456177,0.003512805773775308,0.020053893327713013,0.9964871942262247,7432.0,0.16144928336143494,-0.5883250832557678,0.189989235737352,0.5983250737190247,0.810010764262648
243,300.0,0.17688657776001962,15657.0,0.1733648180961609,-0.0019108951091766357,0.0018522066807178897,0.011910885572433472,0.9981477933192822,7432.0,0.16574427485466003,-0.6001812815666199,0.1813778256189451,0.6101812720298767,0.8186221743810549
244,300.0,0.17286281768352754,15657.0,0.17176927626132965,-0.018239736557006836,0.0024270294436993037,0.028239727020263672,0.9975729705563007,7432.0,0.1636173278093338,-0.607698917388916,0.18245425188374598,0.6176989078521729,0.817545748116254
245,300.0,0.17202605018692632,15657.0,0.17581303417682648,-0.004457026720046997,0.0006386919588682379,0.014457017183303833,0.9993613080411318,7432.0,0.17013856768608093,-0.611678957939148,0.1671151776103337,0.6216789484024048,0.8328848223896663
246,300.0,0.17602177348829084,15657.0,0.17749130725860596,-0.01150810718536377,0.0014051223095101232,0.021508097648620605,0.9985948776904898,7432.0,0.16807858645915985,-0.5803098678588867,0.16967168998923574,0.5903098583221436,0.8303283100107642
247,300.0,0.18315999113744305,15657.0,0.17404530942440033,-0.012130379676818848,0.002937983010793894,0.022130370140075684,0.9970620169892062,7432.0,0.1662525087594986,-0.5945534706115723,0.17761033369214208,0.6045534610748291,0.8223896663078579
248,300.0,0.179977304031772,15657.0,0.1744968444108963,-0.005877882242202759,0.002043814268378361,0.015877872705459595,0.9979561857316216,7432.0,0.1691010743379593,-0.6153178215026855,0.1669806243272336,0.6253178119659424,0.8330193756727664
249,300.0,0.1778918788317711,15657.0,0.18037858605384827,-0.01960769295692444,0.0010219071341891805,0.029607683420181274,0.9989780928658109,7432.0,0.17154958844184875,-0.6238512992858887,0.16079117330462864,0.6338512897491455,0.8392088266953713
250,300.0,0.18286688481607744,15657.0,0.17701441049575806,-0.018390387296676636,0.003896020949096251,0.02839037775993347,0.9961039790509038,7432.0,0.16916224360466003,-0.6185972690582275,0.1743810548977395,0.6285972595214844,0.8256189451022605
