abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
1091.0,0.6198863636363636,218.0,0.5628036679997754,0.6226488238059186,0.12386363636363637,0.5,0.15,451.0,0.25625,0.9722882026920031,0.6977272727272728,1228.0,1228.0,0.9594133698305981,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,0.9594133698603484,497.0,0.7176136363636364,0.5565690823206245,0.5682228514151557,0.8761363636363636,1760.0,0.0,0.0
1091.0,0.6198863636363636,218.0,0.5628036679997754,0.6226488238059186,0.12386363636363637,0.5,0.2,451.0,0.25625,0.9722882026920031,0.6977272727272728,1228.0,1228.0,0.9594133698305981,1.0,1.0,1.0,-0.490252109185833,0.68,1263.0,0.9594133698603484,497.0,0.7176136363636364,0.5565690823206245,0.5682228514151557,0.8761363636363636,1760.0,0.0,0.0
538.0,0.30568181818181817,641.0,0.5098390364777655,0.5082179272451406,0.36420454545454545,0.5,0.3,581.0,0.3301136363636364,0.882818685669042,0.6335227272727273,1115.0,1115.0,0.8395437204613313,1.0,0.7803430268301368,1.0,-0.490252109185833,0.68,1263.0,0.8395437213021055,497.0,0.7176136363636364,0.5100517725325091,0.5682228514151557,0.6357954545454545,1760.0,0.0,0.0
150.0,0.08522727272727272,999.0,0.48294618834367914,0.4600904235325378,0.5676136363636364,0.5,0.5,611.0,0.3471590909090909,0.7688044338875692,0.5517045454545455,971.0,971.0,0.7081920815781011,0.8864513813601319,0.4099836464672389,1.0,-0.490252109185833,0.68,1263.0,0.7081920855279671,497.0,0.7176136363636364,0.4630496900388898,0.5682228514151557,0.4323863636363636,1760.0,0.0,0.0
0.0,0.0,1148.0,0.47862585733725077,0.4465811322499208,0.6522727272727272,0.5,1.0,612.0,0.3477272727272727,0.7030878859857482,0.5045454545454545,888.0,888.0,0.6453716417023644,0.7163811466432727,0.34151889154616044,1.0,-0.490252109185833,0.68,1263.0,0.6453716460214182,497.0,0.7176136363636364,0.44365799464035743,0.5682228514151557,0.3477272727272727,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.025,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1552.0,0.8818181818181818,55.0,0.6078382527773453,0.7583147307972808,0.03125,0.5,0.05,153.0,0.08693181818181818,0.9968329374505146,0.7153409090909091,1259.0,1259.0,0.9900324258053018,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,0.9900324258053018,497.0,0.7176136363636364,0.565524702013154,0.5682228514151557,0.96875,1760.0,0.0,0.0
1552.0,0.8818181818181818,55.0,0.6078382527773453,0.7583147307972808,0.03125,0.5,0.075,153.0,0.08693181818181818,0.9968329374505146,0.7153409090909091,1259.0,1259.0,0.9900324258053018,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,0.9900324258053018,497.0,0.7176136363636364,0.565524702013154,0.5682228514151557,0.96875,1760.0,0.0,0.0
1331.0,0.75625,125.0,0.5527702572284153,0.6133369679233798,0.07102272727272728,0.5,0.1,304.0,0.17272727272727273,0.9889152810768013,0.709659090909091,1249.0,1249.0,0.9738608717195151,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,0.9738608717195151,497.0,0.7176136363636364,0.5615807106419212,0.5682228514151557,0.9289772727272727,1760.0,0.0,0.0
1091.0,0.6198863636363636,214.0,0.5666713089041449,0.6242161214303236,0.1215909090909091,0.5,0.15,455.0,0.2585227272727273,0.9746634996041171,0.6994318181818182,1231.0,1231.0,0.9591664271591235,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,0.9591664271591231,497.0,0.7176136363636364,0.5571020673405945,0.5682228514151557,0.8784090909090909,1760.0,0.0,0.0
1091.0,0.6198863636363636,214.0,0.5666713089041449,0.6242161214303236,0.1215909090909091,0.5,0.2,455.0,0.2585227272727273,0.9746634996041171,0.6994318181818182,1231.0,1231.0,0.9591664271591235,1.0,1.0,1.0,-0.4272965960449154,0.7,1263.0,0.9591664271591231,497.0,0.7176136363636364,0.5571020673405945,0.5682228514151557,0.8784090909090909,1760.0,0.0,0.0
538.0,0.30568181818181817,636.0,0.5205769475992212,0.5205972487159098,0.3613636363636364,0.5,0.3,586.0,0.33295454545454545,0.8891528107680127,0.6380681818181818,1123.0,1123.0,0.8411884456873645,1.0,0.773643375930317,1.0,-0.4272965960449154,0.7,1263.0,0.8411884464161749,497.0,0.7176136363636364,0.5126259083683223,0.5682228514151557,0.6386363636363637,1760.0,0.0,0.0
150.0,0.08522727272727272,993.0,0.4944089831331352,0.4702156638940187,0.5642045454545455,0.5,0.5,617.0,0.35056818181818183,0.7790973871733967,0.5590909090909091,984.0,984.0,0.7122652749538168,0.8816911471072236,0.42571378972869056,1.0,-0.4272965960449154,0.7,1263.0,0.7122652782100156,497.0,0.7176136363636364,0.4676556312703416,0.5682228514151557,0.43579545454545454,1760.0,0.0,0.0
0.0,0.0,1142.0,0.4898016131514621,0.4649681990254217,0.6488636363636363,0.5,1.0,618.0,0.35113636363636364,0.7149643705463183,0.5130681818181818,903.0,903.0,0.6508276820903693,0.7205711497151315,0.35719918917491633,1.0,-0.4272965960449154,0.7,1263.0,0.6508276856386526,497.0,0.7176136363636364,0.4490934813263546,0.5682228514151557,0.35113636363636364,1760.0,0.0,0.0
1760.0,1.0,0.0,nan,nan,0.0,0.5,0.0,0.0,0.0,1.0,0.7176136363636364,1263.0,1263.0,1.0,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,1.0,497.0,0.7176136363636364,0.5682228514151557,0.5682228514151557,1.0,1760.0,0.0,0.0
1647.0,0.9357954545454545,26.0,0.6076780415925902,0.5528358492383093,0.014772727272727272,0.5,0.025,87.0,0.04943181818181818,0.9992082343626286,0.7170454545454545,1262.0,1262.0,0.9950260290534718,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,0.9950260290534718,497.0,0.7176136363636364,0.5672682470124057,0.5682228514151557,0.9852272727272727,1760.0,0.0,0.0
1552.0,0.8818181818181818,48.0,0.6450790196344682,0.5984999838862308,0.02727272727272727,0.5,0.05,160.0,0.09090909090909091,0.997624703087886,0.7159090909090909,1260.0,1260.0,0.9923945504207387,1.0,1.0,1.0,-0.030691151380252628,0.8,1263.0,0.9923945504207387,497.0,0.7176136363636364,0.5663217075373317,0.5682228514151557,0.9727272727272728,1760.0,0.0,0.0
