t_up,t_down,sample_count,coverage,precision_up,precision_down,balanced_precision,all_sample_accuracy,accepted_sample_accuracy,share_up_predictions,share_down_predictions,selected_t_up,selected_t_down,accepted_count,up_prediction_count,down_prediction_count,roc_auc,brier_score,log_loss
0.565,0.5,8220.0,0.55669099756691,0.5367647058823529,0.5234665427509294,0.5301156243166412,0.5232360097323601,0.524256993006993,0.05944055944055944,0.9405594405594405,0.565,0.5,4576.0,272.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.4,8220.0,0.026034063260340634,0.5144230769230769,0.5,0.5072115384615384,0.5232360097323601,0.514018691588785,0.9719626168224299,0.028037383177570093,0.57,0.4,214.0,208.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.405,8220.0,0.027250608272506083,0.5144230769230769,0.375,0.44471153846153844,0.5232360097323601,0.5044642857142857,0.9285714285714286,0.07142857142857142,0.57,0.405,224.0,208.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.41,8220.0,0.02834549878345499,0.5144230769230769,0.44,0.4772115384615384,0.5232360097323601,0.5064377682403434,0.8927038626609443,0.1072961373390558,0.57,0.41,233.0,208.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.415,8220.0,0.03126520681265207,0.5144230769230769,0.5918367346938775,0.5531299058084772,0.5232360097323601,0.5291828793774319,0.8093385214007782,0.19066147859922178,0.57,0.415,257.0,208.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.42,8220.0,0.03576642335766423,0.5144230769230769,0.627906976744186,0.5711650268336315,0.5232360097323601,0.5476190476190477,0.7074829931972789,0.2925170068027211,0.57,0.42,294.0,208.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.425,8220.0,0.040145985401459854,0.5144230769230769,0.639344262295082,0.5768836696090794,0.5232360097323601,0.5606060606060606,0.6303030303030303,0.3696969696969697,0.57,0.425,330.0,208.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.43,8220.0,0.048418491484184915,0.5144230769230769,0.6,0.5572115384615384,0.5232360097323601,0.5552763819095478,0.5226130653266332,0.47738693467336685,0.57,0.43,398.0,208.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.435,8220.0,0.05997566909975669,0.5144230769230769,0.6385964912280702,0.5765097840755735,0.5232360097323601,0.5862068965517241,0.42190669371196754,0.5780933062880325,0.57,0.435,493.0,208.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.44,8220.0,0.07627737226277373,0.5144230769230769,0.60381861575179,0.5591208463374334,0.5232360097323601,0.5741626794258373,0.3317384370015949,0.6682615629984051,0.57,0.44,627.0,208.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.445,8220.0,0.09537712895377129,0.5144230769230769,0.5920138888888888,0.5532184829059829,0.5232360097323601,0.5714285714285714,0.2653061224489796,0.7346938775510204,0.57,0.445,784.0,208.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.45,8220.0,0.11605839416058394,0.5144230769230769,0.5817694369973191,0.5480962569601979,0.5232360097323601,0.5670859538784067,0.2180293501048218,0.7819706498951782,0.57,0.45,954.0,208.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.455,8220.0,0.1424574209245742,0.5144230769230769,0.5856697819314641,0.5500464294272704,0.5232360097323601,0.5730145175064048,0.1776259607173356,0.8223740392826644,0.57,0.455,1171.0,208.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.46,8220.0,0.1710462287104623,0.5144230769230769,0.5701168614357263,0.5422699691794015,0.5232360097323601,0.561877667140825,0.14793741109530584,0.8520625889046942,0.57,0.46,1406.0,208.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.465,8220.0,0.2032846715328467,0.5144230769230769,0.5645933014354066,0.5395081891792417,0.5232360097323601,0.5583482944344704,0.12447636146020347,0.8755236385397965,0.57,0.465,1671.0,208.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.47,8220.0,0.24233576642335766,0.5144230769230769,0.5538116591928252,0.534117368057951,0.5232360097323601,0.5496987951807228,0.10441767068273092,0.8955823293172691,0.57,0.47,1992.0,208.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.475,8220.0,0.28369829683698294,0.5144230769230769,0.544256120527307,0.5293395987251919,0.5232360097323601,0.5415951972555746,0.08919382504288165,0.9108061749571184,0.57,0.475,2332.0,208.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.48,8220.0,0.3316301703163017,0.5144230769230769,0.5405083399523432,0.52746570843771,0.5232360097323601,0.5385179750550256,0.07630227439471754,0.9236977256052825,0.57,0.48,2726.0,208.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.485,8220.0,0.3855231143552311,0.5144230769230769,0.5325903411009794,0.5235067090120281,0.5232360097323601,0.531397917324077,0.06563584727043231,0.9343641527295676,0.57,0.485,3169.0,208.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.49,8220.0,0.43856447688564476,0.5144230769230769,0.5257580217839269,0.520090549353502,0.5232360097323601,0.5251040221914008,0.05769764216366158,0.9423023578363384,0.57,0.49,3605.0,208.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.495,8220.0,0.4918491484184915,0.5144230769230769,0.5241199478487614,0.5192715123859191,0.5232360097323601,0.5236210734603017,0.05144694533762058,0.9485530546623794,0.57,0.495,4043.0,208.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.57,0.5,8220.0,0.5489051094890511,0.5144230769230769,0.5234665427509294,0.5189448098370031,0.5232360097323601,0.5230496453900709,0.04609929078014184,0.9539007092198581,0.57,0.5,4512.0,208.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.4,8220.0,0.018491484184914843,0.5205479452054794,0.5,0.5102739726027397,0.5232360097323601,0.5197368421052632,0.9605263157894737,0.039473684210526314,0.575,0.4,152.0,146.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.405,8220.0,0.01970802919708029,0.5205479452054794,0.375,0.4477739726027397,0.5232360097323601,0.5061728395061729,0.9012345679012346,0.09876543209876543,0.575,0.405,162.0,146.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.41,8220.0,0.020802919708029197,0.5205479452054794,0.44,0.48027397260273974,0.5232360097323601,0.5087719298245614,0.8538011695906432,0.14619883040935672,0.575,0.41,171.0,146.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.415,8220.0,0.023722627737226276,0.5205479452054794,0.5918367346938775,0.5561923399496784,0.5232360097323601,0.5384615384615384,0.7487179487179487,0.2512820512820513,0.575,0.415,195.0,146.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.42,8220.0,0.028223844282238442,0.5205479452054794,0.627906976744186,0.5742274609748328,0.5232360097323601,0.5603448275862069,0.6293103448275862,0.3706896551724138,0.575,0.42,232.0,146.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.425,8220.0,0.03260340632603406,0.5205479452054794,0.639344262295082,0.5799461037502807,0.5232360097323601,0.5746268656716418,0.5447761194029851,0.4552238805970149,0.575,0.425,268.0,146.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.43,8220.0,0.040875912408759124,0.5205479452054794,0.6,0.5602739726027397,0.5232360097323601,0.5654761904761905,0.43452380952380953,0.5654761904761905,0.575,0.43,336.0,146.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.435,8220.0,0.0524330900243309,0.5205479452054794,0.6385964912280702,0.5795722182167748,0.5232360097323601,0.5986078886310905,0.33874709976798145,0.6612529002320185,0.575,0.435,431.0,146.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.44,8220.0,0.06873479318734793,0.5205479452054794,0.60381861575179,0.5621832804786346,0.5232360097323601,0.5823008849557522,0.2584070796460177,0.7415929203539823,0.575,0.44,565.0,146.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.445,8220.0,0.0878345498783455,0.5205479452054794,0.5920138888888888,0.5562809170471841,0.5232360097323601,0.5775623268698061,0.20221606648199447,0.7977839335180056,0.575,0.445,722.0,146.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.45,8220.0,0.10851581508515815,0.5205479452054794,0.5817694369973191,0.5511586911013993,0.5232360097323601,0.5717488789237668,0.16367713004484305,0.8363228699551569,0.575,0.45,892.0,146.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.455,8220.0,0.13491484184914843,0.5205479452054794,0.5856697819314641,0.5531088635684718,0.5232360097323601,0.5770964833183048,0.13165013525698827,0.8683498647430117,0.575,0.455,1109.0,146.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.46,8220.0,0.1635036496350365,0.5205479452054794,0.5701168614357263,0.5453324033206028,0.5232360097323601,0.5647321428571429,0.10863095238095238,0.8913690476190477,0.575,0.46,1344.0,146.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.465,8220.0,0.1957420924574209,0.5205479452054794,0.5645933014354066,0.542570623320443,0.5232360097323601,0.5605966438781852,0.09073958980733375,0.9092604101926662,0.575,0.465,1609.0,146.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.47,8220.0,0.23479318734793186,0.5205479452054794,0.5538116591928252,0.5371798021991523,0.5232360097323601,0.5512953367875648,0.07564766839378238,0.9243523316062177,0.575,0.47,1930.0,146.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.475,8220.0,0.2761557177615572,0.5205479452054794,0.544256120527307,0.5324020328663932,0.5232360097323601,0.5427312775330396,0.06431718061674009,0.9356828193832599,0.575,0.475,2270.0,146.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.48,8220.0,0.32408759124087594,0.5205479452054794,0.5405083399523432,0.5305281425789112,0.5232360097323601,0.5394144144144144,0.054804804804804805,0.9451951951951952,0.575,0.48,2664.0,146.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.485,8220.0,0.37798053527980535,0.5205479452054794,0.5325903411009794,0.5265691431532293,0.5232360097323601,0.5320244608947537,0.046990666237528164,0.9530093337624719,0.575,0.485,3107.0,146.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.49,8220.0,0.431021897810219,0.5205479452054794,0.5257580217839269,0.5231529834947032,0.5232360097323601,0.5255433248659328,0.041208015805814284,0.9587919841941858,0.575,0.49,3543.0,146.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.495,8220.0,0.4843065693430657,0.5205479452054794,0.5241199478487614,0.5223339465271204,0.5232360097323601,0.523988947500628,0.03667420246169304,0.9633257975383069,0.575,0.495,3981.0,146.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.575,0.5,8220.0,0.5413625304136253,0.5205479452054794,0.5234665427509294,0.5220072439782044,0.5232360097323601,0.523370786516854,0.03280898876404494,0.9671910112359551,0.575,0.5,4450.0,146.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.4,8220.0,0.012408759124087591,0.4583333333333333,0.5,0.47916666666666663,0.5232360097323601,0.46078431372549017,0.9411764705882353,0.058823529411764705,0.58,0.4,102.0,96.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.405,8220.0,0.013625304136253041,0.4583333333333333,0.375,0.41666666666666663,0.5232360097323601,0.44642857142857145,0.8571428571428571,0.14285714285714285,0.58,0.405,112.0,96.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.41,8220.0,0.014720194647201947,0.4583333333333333,0.44,0.44916666666666666,0.5232360097323601,0.45454545454545453,0.7933884297520661,0.2066115702479339,0.58,0.41,121.0,96.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.415,8220.0,0.017639902676399026,0.4583333333333333,0.5918367346938775,0.5250850340136054,0.5232360097323601,0.503448275862069,0.6620689655172414,0.33793103448275863,0.58,0.415,145.0,96.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.42,8220.0,0.022141119221411192,0.4583333333333333,0.627906976744186,0.5431201550387597,0.5232360097323601,0.5384615384615384,0.5274725274725275,0.4725274725274725,0.58,0.42,182.0,96.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.425,8220.0,0.026520681265206812,0.4583333333333333,0.639344262295082,0.5488387978142076,0.5232360097323601,0.5596330275229358,0.44036697247706424,0.5596330275229358,0.58,0.425,218.0,96.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.43,8220.0,0.034793187347931874,0.4583333333333333,0.6,0.5291666666666667,0.5232360097323601,0.5524475524475524,0.3356643356643357,0.6643356643356644,0.58,0.43,286.0,96.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.435,8220.0,0.04635036496350365,0.4583333333333333,0.6385964912280702,0.5484649122807017,0.5232360097323601,0.5931758530183727,0.25196850393700787,0.7480314960629921,0.58,0.435,381.0,96.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.44,8220.0,0.06265206812652069,0.4583333333333333,0.60381861575179,0.5310759745425616,0.5232360097323601,0.5766990291262136,0.18640776699029127,0.8135922330097087,0.58,0.44,515.0,96.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.445,8220.0,0.08175182481751825,0.4583333333333333,0.5920138888888888,0.525173611111111,0.5232360097323601,0.5729166666666666,0.14285714285714285,0.8571428571428571,0.58,0.445,672.0,96.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.45,8220.0,0.1024330900243309,0.4583333333333333,0.5817694369973191,0.5200513851653262,0.5232360097323601,0.5676959619952494,0.11401425178147269,0.8859857482185273,0.58,0.45,842.0,96.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.455,8220.0,0.12883211678832115,0.4583333333333333,0.5856697819314641,0.5220015576323987,0.5232360097323601,0.5741265344664778,0.0906515580736544,0.9093484419263456,0.58,0.455,1059.0,96.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.46,8220.0,0.15742092457420925,0.4583333333333333,0.5701168614357263,0.5142250973845298,0.5232360097323601,0.5618238021638331,0.07418856259659969,0.9258114374034003,0.58,0.46,1294.0,96.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.465,8220.0,0.18965936739659367,0.4583333333333333,0.5645933014354066,0.51146331738437,0.5232360097323601,0.5580500320718409,0.061577934573444515,0.9384220654265555,0.58,0.465,1559.0,96.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.47,8220.0,0.22871046228710462,0.4583333333333333,0.5538116591928252,0.5060724962630793,0.5232360097323601,0.548936170212766,0.05106382978723404,0.948936170212766,0.58,0.47,1880.0,96.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.475,8220.0,0.27007299270072993,0.4583333333333333,0.544256120527307,0.5012947269303202,0.5232360097323601,0.5405405405405406,0.043243243243243246,0.9567567567567568,0.58,0.475,2220.0,96.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.48,8220.0,0.31800486618004864,0.4583333333333333,0.5405083399523432,0.4994208366428382,0.5232360097323601,0.5374904361132364,0.036725325172149964,0.96327467482785,0.58,0.48,2614.0,96.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.485,8220.0,0.3718978102189781,0.4583333333333333,0.5325903411009794,0.4954618372171563,0.5232360097323601,0.530258423290808,0.03140333660451423,0.9685966633954858,0.58,0.485,3057.0,96.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.49,8220.0,0.42493917274939175,0.4583333333333333,0.5257580217839269,0.49204567755863016,0.5232360097323601,0.5239049527626682,0.027483538505582595,0.9725164614944174,0.58,0.49,3493.0,96.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.495,8220.0,0.47822384428223846,0.4583333333333333,0.5241199478487614,0.49122664059104737,0.5232360097323601,0.5225133553803104,0.02442126685321801,0.975578733146782,0.58,0.495,3931.0,96.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.58,0.5,8220.0,0.5352798053527981,0.4583333333333333,0.5234665427509294,0.4908999380421314,0.5232360097323601,0.5220454545454546,0.02181818181818182,0.9781818181818182,0.58,0.5,4400.0,96.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.4,8220.0,0.008637469586374695,0.49230769230769234,0.5,0.49615384615384617,0.5232360097323601,0.49295774647887325,0.9154929577464789,0.08450704225352113,0.585,0.4,71.0,65.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.405,8220.0,0.009854014598540146,0.49230769230769234,0.375,0.43365384615384617,0.5232360097323601,0.4691358024691358,0.8024691358024691,0.19753086419753085,0.585,0.405,81.0,65.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.41,8220.0,0.010948905109489052,0.49230769230769234,0.44,0.46615384615384614,0.5232360097323601,0.4777777777777778,0.7222222222222222,0.2777777777777778,0.585,0.41,90.0,65.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.415,8220.0,0.013868613138686132,0.49230769230769234,0.5918367346938775,0.5420722135007849,0.5232360097323601,0.5350877192982456,0.5701754385964912,0.4298245614035088,0.585,0.415,114.0,65.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.42,8220.0,0.018369829683698297,0.49230769230769234,0.627906976744186,0.5601073345259392,0.5232360097323601,0.5695364238410596,0.4304635761589404,0.5695364238410596,0.585,0.42,151.0,65.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.425,8220.0,0.022749391727493917,0.49230769230769234,0.639344262295082,0.5658259773013872,0.5232360097323601,0.5882352941176471,0.34759358288770054,0.6524064171122995,0.585,0.425,187.0,65.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.43,8220.0,0.03102189781021898,0.49230769230769234,0.6,0.5461538461538462,0.5232360097323601,0.5725490196078431,0.2549019607843137,0.7450980392156863,0.585,0.43,255.0,65.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.435,8220.0,0.04257907542579075,0.49230769230769234,0.6385964912280702,0.5654520917678812,0.5232360097323601,0.6114285714285714,0.18571428571428572,0.8142857142857143,0.585,0.435,350.0,65.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.44,8220.0,0.05888077858880779,0.49230769230769234,0.60381861575179,0.5480631540297412,0.5232360097323601,0.5888429752066116,0.13429752066115702,0.8657024793388429,0.585,0.44,484.0,65.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.445,8220.0,0.07798053527980535,0.49230769230769234,0.5920138888888888,0.5421607905982906,0.5232360097323601,0.5819032761310452,0.10140405616224649,0.8985959438377535,0.585,0.445,641.0,65.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.45,8220.0,0.098661800486618,0.49230769230769234,0.5817694369973191,0.5370385646525058,0.5232360097323601,0.5745992601726264,0.08014796547472257,0.9198520345252774,0.585,0.45,811.0,65.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.455,8220.0,0.12506082725060827,0.49230769230769234,0.5856697819314641,0.5389887371195783,0.5232360097323601,0.5797665369649806,0.0632295719844358,0.9367704280155642,0.585,0.455,1028.0,65.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.46,8220.0,0.15364963503649634,0.49230769230769234,0.5701168614357263,0.5312122768717094,0.5232360097323601,0.5661124307205068,0.05146476642913698,0.948535233570863,0.585,0.46,1263.0,65.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.465,8220.0,0.18588807785888078,0.49230769230769234,0.5645933014354066,0.5284504968715495,0.5232360097323601,0.5615183246073299,0.04253926701570681,0.9574607329842932,0.585,0.465,1528.0,65.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.47,8220.0,0.22493917274939174,0.49230769230769234,0.5538116591928252,0.5230596757502588,0.5232360097323601,0.5516495402920497,0.035154137371552194,0.9648458626284478,0.585,0.47,1849.0,65.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.475,8220.0,0.26630170316301705,0.49230769230769234,0.544256120527307,0.5182819064174997,0.5232360097323601,0.542713567839196,0.029693924166285975,0.970306075833714,0.585,0.475,2189.0,65.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.48,8220.0,0.31423357664233575,0.49230769230769234,0.5405083399523432,0.5164080161300177,0.5232360097323601,0.5392953929539296,0.02516453735965931,0.9748354626403407,0.585,0.48,2583.0,65.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.485,8220.0,0.3681265206812652,0.49230769230769234,0.5325903411009794,0.5124490167043358,0.5232360097323601,0.5317250495703899,0.021480502313284865,0.9785194976867151,0.585,0.485,3026.0,65.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.49,8220.0,0.4211678832116788,0.49230769230769234,0.5257580217839269,0.5090328570458096,0.5232360097323601,0.5251299826689775,0.01877527440785673,0.9812247255921432,0.585,0.49,3462.0,65.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.495,8220.0,0.4744525547445255,0.49230769230769234,0.5241199478487614,0.5082138200782269,0.5232360097323601,0.5235897435897436,0.016666666666666666,0.9833333333333333,0.585,0.495,3900.0,65.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.585,0.5,8220.0,0.5315085158150852,0.49230769230769234,0.5234665427509294,0.5078871175293109,0.5232360097323601,0.5230029755092699,0.01487754634927901,0.985122453650721,0.585,0.5,4369.0,65.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.4,8220.0,0.006812652068126521,0.56,0.5,0.53,0.5232360097323601,0.5535714285714286,0.8928571428571429,0.10714285714285714,0.59,0.4,56.0,50.0,6.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.405,8220.0,0.008029197080291971,0.56,0.375,0.4675,0.5232360097323601,0.5151515151515151,0.7575757575757576,0.24242424242424243,0.59,0.405,66.0,50.0,16.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.41,8220.0,0.009124087591240875,0.56,0.44,0.5,0.5232360097323601,0.52,0.6666666666666666,0.3333333333333333,0.59,0.41,75.0,50.0,25.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.415,8220.0,0.012043795620437956,0.56,0.5918367346938775,0.5759183673469388,0.5232360097323601,0.5757575757575758,0.5050505050505051,0.494949494949495,0.59,0.415,99.0,50.0,49.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.42,8220.0,0.01654501216545012,0.56,0.627906976744186,0.593953488372093,0.5232360097323601,0.6029411764705882,0.36764705882352944,0.6323529411764706,0.59,0.42,136.0,50.0,86.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.425,8220.0,0.020924574209245744,0.56,0.639344262295082,0.599672131147541,0.5232360097323601,0.6162790697674418,0.29069767441860467,0.7093023255813954,0.59,0.425,172.0,50.0,122.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.43,8220.0,0.029197080291970802,0.56,0.6,0.5800000000000001,0.5232360097323601,0.5916666666666667,0.20833333333333334,0.7916666666666666,0.59,0.43,240.0,50.0,190.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.435,8220.0,0.04075425790754258,0.56,0.6385964912280702,0.5992982456140351,0.5232360097323601,0.6268656716417911,0.14925373134328357,0.8507462686567164,0.59,0.435,335.0,50.0,285.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.44,8220.0,0.05705596107055961,0.56,0.60381861575179,0.581909307875895,0.5232360097323601,0.5991471215351812,0.10660980810234541,0.8933901918976546,0.59,0.44,469.0,50.0,419.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.445,8220.0,0.07615571776155718,0.56,0.5920138888888888,0.5760069444444444,0.5232360097323601,0.5894568690095847,0.07987220447284345,0.9201277955271565,0.59,0.445,626.0,50.0,576.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.45,8220.0,0.09683698296836983,0.56,0.5817694369973191,0.5708847184986596,0.5232360097323601,0.5804020100502513,0.06281407035175879,0.9371859296482412,0.59,0.45,796.0,50.0,746.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.455,8220.0,0.1232360097323601,0.56,0.5856697819314641,0.5728348909657321,0.5232360097323601,0.5844027640671273,0.049358341559723594,0.9506416584402764,0.59,0.455,1013.0,50.0,963.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.46,8220.0,0.15182481751824817,0.56,0.5701168614357263,0.5650584307178632,0.5232360097323601,0.5697115384615384,0.04006410256410257,0.9599358974358975,0.59,0.46,1248.0,50.0,1198.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.465,8220.0,0.1840632603406326,0.56,0.5645933014354066,0.5622966507177034,0.5232360097323601,0.5644415069398546,0.03304692663582287,0.9669530733641771,0.59,0.465,1513.0,50.0,1463.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.47,8220.0,0.22311435523114356,0.56,0.5538116591928252,0.5569058295964127,0.5232360097323601,0.5539803707742639,0.027262813522355506,0.9727371864776445,0.59,0.47,1834.0,50.0,1784.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.475,8220.0,0.26447688564476884,0.56,0.544256120527307,0.5521280602636536,0.5232360097323601,0.5446182152713891,0.022999080036798528,0.9770009199632015,0.59,0.475,2174.0,50.0,2124.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.48,8220.0,0.3124087591240876,0.56,0.5405083399523432,0.5502541699761716,0.5232360097323601,0.5408878504672897,0.019470404984423675,0.9805295950155763,0.59,0.48,2568.0,50.0,2518.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.485,8220.0,0.366301703163017,0.56,0.5325903411009794,0.5462951705504897,0.5232360097323601,0.5330454998339422,0.016605778811026237,0.9833942211889738,0.59,0.485,3011.0,50.0,2961.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.49,8220.0,0.41934306569343066,0.56,0.5257580217839269,0.5428790108919634,0.5232360097323601,0.5262547142442704,0.01450536698578474,0.9854946330142152,0.59,0.49,3447.0,50.0,3397.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.495,8220.0,0.4726277372262774,0.56,0.5241199478487614,0.5420599739243808,0.5232360097323601,0.5245817245817246,0.01287001287001287,0.9871299871299871,0.59,0.495,3885.0,50.0,3835.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
0.59,0.5,8220.0,0.529683698296837,0.56,0.5234665427509294,0.5417332713754648,0.5232360097323601,0.5238860817638953,0.011483693155718878,0.9885163068442812,0.59,0.5,4354.0,50.0,4304.0,0.5345679153401742,0.2490640395809133,0.6912720397432376
