abstain_low_conf_count,abstain_low_conf_share,active_count,active_covered_gap_norm_mean,active_covered_gap_norm_median,active_share,alpha,bucket_miss_threshold,clamp_over_pside_count,clamp_over_pside_share,coverage_feasible,coverage_overall,covered_count,covered_feasible_count,covered_gap_norm_mean,covered_gap_norm_median,covered_gap_norm_q25,covered_gap_norm_q75,delta_mode,delta_norm,delta_quantile,feasible_count,feasible_covered_gap_norm_mean,infeasible_count,local_delta_fallback_bucket_count,max_possible_coverage,mean_p_pred,mean_p_side,non_active_share,sample_count,side_violation_count,side_violation_rate
436.0,0.3556280587275693,787.0,0.5346662268716873,0.5892992312072313,0.6419249592169658,0.01,0.3,3.0,0.0024469820554649264,0.881283422459893,0.6721044045676998,824.0,824.0,0.7475677225869469,0.7744587664855006,0.5647638457563378,1.0,global,0.6211459775736324,0.7,935.0,0.7475677232730804,291.0,0.0,0.7626427406199021,0.5254555200373144,0.5989336246857843,0.35807504078303426,1226.0,0.0,0.0
84.0,0.06851549755301795,1139.0,0.5222371922948077,0.572539024713917,0.9290375203915171,0.01,0.5,3.0,0.0024469820554649264,0.7657754010695187,0.5840130505709625,716.0,716.0,0.5749512451002688,0.6120608078681791,0.4089090005470274,0.7297164501600568,global,0.6211459775736324,0.7,935.0,0.5749512460692412,291.0,0.0,0.7626427406199021,0.4843130158893691,0.5989336246857843,0.07096247960848287,1226.0,0.0,0.0
0.0,0.0,1223.0,0.5207794285012309,0.5681967460119912,0.9975530179445351,0.01,1.0,3.0,0.0024469820554649264,0.720855614973262,0.5497553017944535,674.0,674.0,0.5222014480012273,0.5689239587796364,0.3779165480674555,0.6981784011916942,global,0.6211459775736324,0.7,935.0,0.5222014490305806,291.0,0.0,0.7626427406199021,0.4733255494841247,0.5989336246857843,0.0024469820554649264,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.0,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.025,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1226.0,1.0,0.0,nan,nan,0.0,0.01,0.05,0.0,0.0,1.0,0.7626427406199021,935.0,935.0,1.0,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,1.0,291.0,0.0,0.7626427406199021,0.5989336246857843,0.5989336246857843,1.0,1226.0,0.0,0.0
1178.0,0.9608482871125612,48.0,0.6065563321861914,0.6541534008000542,0.03915171288743882,0.01,0.075,0.0,0.0,0.9967914438502674,0.7601957585644372,932.0,932.0,0.9839583053895659,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,0.9839583082695045,291.0,0.0,0.7626427406199021,0.5952447542319815,0.5989336246857843,0.9608482871125612,1226.0,0.0,0.0
1079.0,0.8800978792822186,147.0,0.6290154209975384,0.7067688446025802,0.1199021207177814,0.01,0.1,0.0,0.0,0.9903743315508021,0.7553017944535073,926.0,926.0,0.9615393956973689,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,0.9615393986941945,291.0,0.0,0.7626427406199021,0.5903572707010016,0.5989336246857843,0.8800978792822186,1226.0,0.0,0.0
1079.0,0.8800978792822186,147.0,0.6290154209975384,0.7067688446025802,0.1199021207177814,0.01,0.15,0.0,0.0,0.9903743315508021,0.7553017944535073,926.0,926.0,0.9615393956973689,1.0,1.0,1.0,global,0.7548095291092078,0.8,935.0,0.9615393986941945,291.0,0.0,0.7626427406199021,0.5903572707010016,0.5989336246857843,0.8800978792822186,1226.0,0.0,0.0
345.0,0.2814029363784666,876.0,0.6479658483246841,0.7146760272531902,0.7145187601957586,0.01,0.2,5.0,0.004078303425774877,0.9229946524064171,0.7039151712887439,863.0,863.0,0.7793157867249756,0.8186831306550619,0.6563511729732738,1.0,global,0.7548095291092078,0.8,935.0,0.779315790789642,291.0,0.0,0.7626427406199021,0.5505171714850234,0.5989336246857843,0.28548123980424145,1226.0,0.0,0.0
